timestamp,hr
00.000,74.6
01.000,74.18
02.000,73.82
03.000,73.38
04.000,72.9
05.000,72.47
06.000,72.07
07.000,71.63
08.000,71.15
09.000,70.82
10.000,70.37
11.000,69.95
12.000,69.55
13.000,69.18
14.000,68.82
15.000,68.27
16.000,67.92
17.000,67.52
18.000,67.2
19.000,66.87
20.000,66.57
21.000,66.73
22.000,66.87
23.000,67.02
24.000,67.32
25.000,67.53
26.000,67.65
27.000,68.15
28.000,68.6
29.000,69.3
30.000,70.08
31.000,70.85
32.000,71.6
33.000,72.35
34.000,72.72
35.000,73.15
36.000,73.65
37.000,74.1
38.000,74.55
39.000,74.92
40.000,75.25
41.000,75.48
42.000,75.77
43.000,76.17
44.000,76.53
45.000,76.88
46.000,77.2
47.000,77.52
48.000,77.85
49.000,78.17
50.000,78.47
51.000,78.73
52.000,78.95
53.000,79.2
54.000,79.42
55.000,79.6
56.000,79.72
57.000,79.85
58.000,80.0
59.000,80.13
