timestamp,hr
00.000,73.82
01.000,73.7
02.000,73.6
03.000,73.5
04.000,73.38
05.000,73.28
06.000,73.18
07.000,73.13
08.000,73.08
09.000,73.03
10.000,72.98
11.000,72.97
12.000,73.03
13.000,73.13
14.000,73.23
15.000,73.37
16.000,73.5
17.000,73.65
18.000,73.82
19.000,74.02
20.000,74.22
21.000,74.43
22.000,74.62
23.000,74.78
24.000,74.95
25.000,75.08
26.000,75.18
27.000,75.28
28.000,75.4
29.000,75.52
30.000,75.67
31.000,75.82
32.000,75.95
33.000,76.08
34.000,76.08
35.000,75.92
36.000,75.75
37.000,75.57
38.000,75.38
39.000,75.17
40.000,74.9
41.000,74.63
42.000,74.37
43.000,74.18
44.000,74.03
45.000,73.95
46.000,73.88
47.000,73.8
48.000,73.78
49.000,73.75
50.000,73.55
51.000,73.37
52.000,73.22
53.000,73.02
54.000,72.8
55.000,72.62
56.000,72.42
57.000,72.22
58.000,72.0
59.000,71.95
