timestamp,hr
00.000,96.07
01.000,96.02
02.000,95.98
03.000,95.93
04.000,95.88
05.000,95.85
06.000,95.78
07.000,95.78
08.000,95.8
09.000,95.78
10.000,95.72
11.000,95.63
12.000,95.43
13.000,95.2
14.000,94.93
15.000,94.68
16.000,94.38
17.000,94.08
18.000,93.83
19.000,93.55
20.000,93.17
21.000,92.78
22.000,92.45
23.000,92.12
24.000,91.77
25.000,91.3
26.000,91.0
27.000,90.68
28.000,90.38
29.000,90.13
30.000,89.85
31.000,89.45
32.000,89.05
33.000,88.65
34.000,88.25
35.000,87.87
36.000,87.8
37.000,87.72
38.000,87.67
39.000,87.58
40.000,87.6
41.000,87.55
42.000,87.48
43.000,87.4
44.000,87.32
45.000,87.3
46.000,87.3
47.000,87.35
48.000,87.32
49.000,87.32
50.000,87.3
51.000,87.32
52.000,87.32
53.000,87.3
54.000,87.32
55.000,87.45
56.000,87.62
57.000,87.8
58.000,87.97
59.000,88.12
