timestamp,hr
00.000,88.5
01.000,88.87
02.000,89.23
03.000,89.58
04.000,89.97
05.000,90.32
06.000,90.55
07.000,90.8
08.000,91.1
09.000,91.38
10.000,91.67
11.000,91.92
12.000,92.03
13.000,92.08
14.000,92.12
15.000,92.17
16.000,92.2
17.000,92.18
18.000,92.13
19.000,92.1
20.000,92.08
21.000,91.97
22.000,91.85
23.000,91.63
24.000,91.5
25.000,91.35
26.000,91.23
27.000,91.12
28.000,91.05
29.000,90.9
30.000,90.73
31.000,90.53
32.000,90.35
33.000,90.05
34.000,89.78
35.000,89.52
36.000,89.23
37.000,89.02
38.000,88.78
39.000,88.52
40.000,88.27
41.000,87.97
42.000,87.68
43.000,87.43
44.000,87.28
45.000,87.1
46.000,86.97
47.000,86.85
48.000,86.73
49.000,86.58
50.000,86.45
51.000,86.33
52.000,86.18
53.000,86.0
54.000,85.83
55.000,85.62
56.000,85.42
57.000,85.15
58.000,84.88
59.000,84.72
