timestamp,hr
00.000,78.48
01.000,78.23
02.000,78.0
03.000,77.73
04.000,77.33
05.000,76.93
06.000,76.55
07.000,76.08
08.000,75.72
09.000,75.33
10.000,74.78
11.000,74.38
12.000,73.98
13.000,73.52
14.000,72.83
15.000,72.32
16.000,71.77
17.000,71.18
18.000,70.88
19.000,70.6
20.000,70.42
21.000,70.18
22.000,70.22
23.000,70.12
24.000,70.02
25.000,70.03
26.000,70.05
27.000,70.03
28.000,70.07
29.000,70.08
30.000,70.02
31.000,69.97
32.000,69.93
33.000,70.05
34.000,70.15
35.000,70.35
36.000,70.57
37.000,70.78
38.000,71.02
39.000,71.25
40.000,71.52
41.000,71.85
42.000,72.17
43.000,72.52
44.000,72.9
45.000,73.33
46.000,73.8
47.000,74.33
48.000,74.78
49.000,75.27
50.000,75.73
51.000,76.18
52.000,76.48
53.000,76.77
54.000,77.07
55.000,77.33
56.000,77.52
57.000,77.7
58.000,77.92
59.000,78.15
