timestamp,hr
00.000,76.97
01.000,77.08
02.000,77.2
03.000,77.32
04.000,77.38
05.000,77.42
06.000,77.45
07.000,77.48
08.000,77.52
09.000,77.57
10.000,77.55
11.000,77.58
12.000,77.62
13.000,77.65
14.000,77.68
15.000,77.7
16.000,77.73
17.000,77.8
18.000,77.88
19.000,77.97
20.000,78.03
21.000,78.12
22.000,78.18
23.000,78.22
24.000,78.22
25.000,78.18
26.000,78.15
27.000,78.07
28.000,77.9
29.000,77.75
30.000,77.63
31.000,77.55
32.000,77.43
33.000,77.33
34.000,77.25
35.000,77.18
36.000,77.15
37.000,77.1
38.000,77.03
39.000,76.95
40.000,76.68
41.000,76.45
42.000,76.2
43.000,75.95
44.000,75.77
45.000,75.58
46.000,75.45
47.000,75.32
48.000,75.22
49.000,75.13
50.000,75.07
51.000,75.03
52.000,74.98
53.000,74.93
54.000,74.88
55.000,74.82
56.000,74.75
57.000,74.67
58.000,74.58
59.000,74.48
