timestamp,hr
00.000,89.88
01.000,89.65
02.000,89.43
03.000,89.28
04.000,89.15
05.000,89.03
06.000,88.9
07.000,88.73
08.000,88.62
09.000,88.53
10.000,88.47
11.000,88.4
12.000,88.35
13.000,88.32
14.000,88.32
15.000,88.37
16.000,88.45
17.000,88.42
18.000,88.02
19.000,87.65
20.000,87.25
21.000,86.83
22.000,86.38
23.000,85.93
24.000,85.47
25.000,85.03
26.000,84.65
27.000,84.25
28.000,83.82
29.000,83.4
30.000,82.98
31.000,82.57
32.000,82.13
33.000,81.57
34.000,81.08
35.000,80.6
36.000,80.03
37.000,79.52
38.000,79.03
39.000,78.7
40.000,78.37
41.000,78.07
42.000,77.77
43.000,77.72
44.000,77.67
45.000,77.63
46.000,77.6
47.000,77.57
48.000,77.55
49.000,77.53
50.000,77.53
51.000,77.53
52.000,77.55
53.000,77.57
54.000,77.58
55.000,77.62
56.000,77.68
57.000,77.75
58.000,77.83
59.000,77.92
