timestamp,hr
00.000,74.2
01.000,74.48
02.000,74.8
03.000,75.13
04.000,75.38
05.000,75.5
06.000,75.58
07.000,75.67
08.000,75.75
09.000,75.78
10.000,75.83
11.000,75.9
12.000,76.0
13.000,76.12
14.000,76.18
15.000,76.27
16.000,76.42
17.000,76.7
18.000,76.97
19.000,77.18
20.000,77.42
21.000,77.63
22.000,77.8
23.000,77.97
24.000,78.22
25.000,78.52
26.000,78.75
27.000,78.95
28.000,79.18
29.000,79.42
30.000,79.68
31.000,79.77
32.000,79.85
33.000,79.97
34.000,80.2
35.000,80.5
36.000,80.78
37.000,80.95
38.000,81.15
39.000,81.32
40.000,81.37
41.000,81.48
42.000,81.8
43.000,82.12
44.000,82.48
45.000,82.75
46.000,83.03
47.000,83.13
48.000,83.18
49.000,83.23
50.000,83.18
51.000,83.23
52.000,83.2
53.000,83.17
54.000,83.1
55.000,83.03
56.000,82.98
57.000,82.93
58.000,82.92
59.000,82.9
