timestamp,hr
00.000,81.12
01.000,81.17
02.000,81.3
03.000,81.6
04.000,81.97
05.000,82.17
06.000,82.3
07.000,82.4
08.000,82.53
09.000,82.67
10.000,82.93
11.000,83.32
12.000,83.37
13.000,83.4
14.000,83.38
15.000,83.42
16.000,83.47
17.000,83.4
18.000,83.4
19.000,83.47
20.000,83.45
21.000,83.45
22.000,83.48
23.000,83.53
24.000,83.57
25.000,83.55
26.000,83.5
27.000,83.38
28.000,83.3
29.000,83.25
30.000,83.17
31.000,83.08
32.000,83.08
33.000,83.18
34.000,83.27
35.000,83.37
36.000,83.47
37.000,83.63
38.000,83.88
39.000,84.13
40.000,84.38
41.000,84.63
42.000,84.93
43.000,85.23
44.000,85.62
45.000,85.97
46.000,86.35
47.000,86.67
48.000,86.97
49.000,86.98
50.000,86.97
51.000,86.8
52.000,86.55
53.000,86.38
54.000,86.1
55.000,85.83
56.000,85.62
57.000,85.42
58.000,85.25
59.000,85.07
