timestamp,hr
00.000,73.23
01.000,73.32
02.000,73.38
03.000,73.43
04.000,73.5
05.000,73.6
06.000,73.68
07.000,73.75
08.000,73.7
09.000,73.67
10.000,73.65
11.000,73.58
12.000,73.48
13.000,73.33
14.000,73.33
15.000,73.33
16.000,73.33
17.000,73.33
18.000,73.32
19.000,73.3
20.000,73.32
21.000,73.23
22.000,73.15
23.000,73.07
24.000,73.0
25.000,72.9
26.000,72.77
27.000,72.63
28.000,72.52
29.000,72.4
30.000,72.28
31.000,72.15
32.000,72.02
33.000,71.83
34.000,71.62
35.000,71.37
36.000,71.17
37.000,71.03
38.000,70.93
39.000,70.88
40.000,70.85
41.000,70.82
42.000,70.82
43.000,70.87
44.000,70.95
45.000,71.08
46.000,71.27
47.000,71.42
48.000,71.55
49.000,71.7
50.000,71.83
51.000,72.15
52.000,72.43
53.000,72.63
54.000,72.83
55.000,73.02
56.000,73.12
57.000,73.15
58.000,73.17
59.000,73.17
