timestamp,hr
00.000,84.6
01.000,84.73
02.000,84.77
03.000,84.88
04.000,85.02
05.000,85.05
06.000,85.17
07.000,85.23
08.000,85.27
09.000,85.25
10.000,85.5
11.000,85.75
12.000,85.95
13.000,85.93
14.000,86.0
15.000,86.02
16.000,86.07
17.000,86.0
18.000,85.93
19.000,85.93
20.000,85.88
21.000,85.8
22.000,85.65
23.000,85.52
24.000,85.3
25.000,85.13
26.000,84.95
27.000,84.9
28.000,84.83
29.000,84.78
30.000,84.63
31.000,84.5
32.000,84.4
33.000,84.27
34.000,83.97
35.000,83.72
36.000,83.47
37.000,83.07
38.000,82.63
39.000,82.28
40.000,81.9
41.000,81.47
42.000,81.0
43.000,80.62
44.000,80.25
45.000,79.9
46.000,79.7
47.000,79.57
48.000,79.42
49.000,79.33
50.000,79.32
51.000,79.53
52.000,79.75
53.000,79.98
54.000,80.17
55.000,80.35
56.000,80.55
57.000,80.77
58.000,80.9
59.000,80.88
