timestamp,hr
00.000,91.87
01.000,91.65
02.000,91.45
03.000,91.37
04.000,91.22
05.000,91.08
06.000,90.82
07.000,90.55
08.000,90.32
09.000,90.02
10.000,89.67
11.000,89.3
12.000,88.88
13.000,88.43
14.000,87.97
15.000,87.48
16.000,87.0
17.000,86.58
18.000,86.13
19.000,85.72
20.000,85.18
21.000,84.72
22.000,84.2
23.000,83.65
24.000,83.03
25.000,82.42
26.000,81.83
27.000,81.42
28.000,80.92
29.000,80.45
30.000,80.0
31.000,79.5
32.000,78.97
33.000,78.45
34.000,77.87
35.000,77.28
36.000,76.78
37.000,76.27
38.000,75.75
39.000,75.35
40.000,74.92
41.000,74.48
42.000,74.02
43.000,73.6
44.000,73.2
45.000,72.82
46.000,72.52
47.000,72.28
48.000,72.0
49.000,71.8
50.000,71.58
51.000,71.33
52.000,71.05
53.000,70.87
54.000,70.77
55.000,70.58
56.000,70.43
57.000,70.27
58.000,70.05
59.000,69.85
