timestamp,hr
00.000,94.9
01.000,95.3
02.000,95.53
03.000,95.77
04.000,95.95
05.000,96.17
06.000,96.32
07.000,96.45
08.000,96.63
09.000,96.68
10.000,96.67
11.000,96.67
12.000,96.67
13.000,96.68
14.000,96.63
15.000,96.53
16.000,96.4
17.000,96.17
18.000,95.92
19.000,95.67
20.000,95.32
21.000,94.95
22.000,94.55
23.000,94.17
24.000,93.78
25.000,93.35
26.000,92.98
27.000,92.62
28.000,92.27
29.000,91.95
30.000,91.55
31.000,91.13
32.000,90.82
33.000,90.48
34.000,90.18
35.000,89.87
36.000,89.45
37.000,89.05
38.000,88.68
39.000,88.32
40.000,87.88
41.000,87.53
42.000,87.22
43.000,86.97
44.000,86.75
45.000,86.52
46.000,86.43
47.000,86.37
48.000,86.22
49.000,86.08
50.000,86.0
51.000,85.88
52.000,85.75
53.000,85.63
54.000,85.53
55.000,85.47
56.000,85.35
57.000,85.25
58.000,85.1
59.000,84.93
