timestamp,hr
00.000,100.9
01.000,99.85
02.000,98.92
03.000,98.0
04.000,97.05
05.000,96.12
06.000,95.15
07.000,94.2
08.000,93.28
09.000,92.32
10.000,91.07
11.000,89.88
12.000,88.72
13.000,87.57
14.000,86.43
15.000,85.27
16.000,84.12
17.000,82.9
18.000,81.7
19.000,80.52
20.000,79.62
21.000,78.72
22.000,78.25
23.000,78.05
24.000,78.03
25.000,77.97
26.000,77.97
27.000,77.93
28.000,77.97
29.000,78.03
30.000,78.03
31.000,77.98
32.000,77.9
33.000,77.77
34.000,77.65
35.000,77.52
36.000,77.32
37.000,77.05
38.000,76.8
39.000,76.52
40.000,76.22
41.000,75.85
42.000,75.47
43.000,75.08
44.000,74.72
45.000,74.3
46.000,73.97
47.000,73.95
48.000,73.97
49.000,74.0
50.000,74.03
51.000,74.1
52.000,74.07
53.000,74.02
54.000,73.95
55.000,73.88
56.000,73.78
57.000,73.63
58.000,73.48
59.000,73.43
