timestamp,hr
00.000,72.8
01.000,73.07
02.000,73.3
03.000,73.47
04.000,73.67
05.000,73.85
06.000,74.03
07.000,74.17
08.000,74.32
09.000,74.47
10.000,74.63
11.000,74.8
12.000,74.92
13.000,75.0
14.000,75.22
15.000,75.27
16.000,75.25
17.000,75.13
18.000,75.0
19.000,74.88
20.000,74.75
21.000,74.58
22.000,74.35
23.000,74.1
24.000,73.87
25.000,73.65
26.000,73.47
27.000,73.23
28.000,73.0
29.000,72.78
30.000,72.65
31.000,72.48
32.000,72.33
33.000,72.13
34.000,71.88
35.000,71.65
36.000,71.42
37.000,71.13
38.000,70.78
39.000,70.38
40.000,69.98
41.000,69.62
42.000,69.27
43.000,68.93
44.000,68.62
45.000,68.45
46.000,68.25
47.000,68.08
48.000,67.93
49.000,67.8
50.000,67.63
51.000,67.43
52.000,67.12
53.000,66.77
54.000,66.28
55.000,65.68
56.000,65.12
57.000,64.6
58.000,64.07
59.000,64.0
