timestamp,hr
00.000,90.35
01.000,90.2
02.000,90.05
03.000,89.82
04.000,89.85
05.000,89.88
06.000,89.9
07.000,89.92
08.000,89.93
09.000,89.97
10.000,89.97
11.000,89.98
12.000,90.03
13.000,90.1
14.000,90.17
15.000,90.22
16.000,90.27
17.000,90.3
18.000,90.33
19.000,90.35
20.000,90.35
21.000,90.37
22.000,90.38
23.000,90.4
24.000,90.43
25.000,90.48
26.000,90.55
27.000,90.62
28.000,90.7
29.000,90.78
30.000,90.87
31.000,90.95
32.000,91.02
33.000,91.07
34.000,91.1
35.000,91.12
36.000,91.13
37.000,91.13
38.000,91.1
39.000,91.08
40.000,91.12
41.000,91.15
42.000,91.2
43.000,91.23
44.000,91.4
45.000,91.57
46.000,91.72
47.000,91.88
48.000,92.07
49.000,92.27
50.000,92.48
51.000,92.73
52.000,93.02
53.000,93.28
54.000,93.55
55.000,93.8
56.000,94.02
57.000,94.2
58.000,94.38
59.000,94.58
