timestamp,hr
00.000,94.82
01.000,95.08
02.000,95.37
03.000,95.68
04.000,96.03
05.000,96.4
06.000,96.78
07.000,97.17
08.000,97.53
09.000,97.88
10.000,98.23
11.000,98.58
12.000,98.92
13.000,99.23
14.000,99.57
15.000,99.9
16.000,100.27
17.000,100.63
18.000,101.0
19.000,101.38
20.000,101.78
21.000,102.18
22.000,102.6
23.000,103.0
24.000,103.38
25.000,103.82
26.000,104.22
27.000,104.68
28.000,105.15
29.000,105.63
30.000,106.12
31.000,106.48
32.000,106.87
33.000,107.28
34.000,107.72
35.000,108.1
36.000,108.48
37.000,108.88
38.000,109.28
39.000,109.67
40.000,110.0
41.000,110.28
42.000,110.53
43.000,110.78
44.000,110.83
45.000,110.88
46.000,110.9
47.000,110.85
48.000,110.83
49.000,110.78
50.000,110.72
51.000,110.63
52.000,110.5
53.000,110.37
54.000,110.22
55.000,110.05
56.000,109.9
57.000,109.77
58.000,109.63
59.000,109.5
