timestamp,hr
00.000,87.23
01.000,87.77
02.000,88.13
03.000,88.5
04.000,88.82
05.000,88.98
06.000,89.15
07.000,89.3
08.000,89.43
09.000,89.62
10.000,89.75
11.000,89.87
12.000,90.0
13.000,90.15
14.000,90.32
15.000,90.48
16.000,90.67
17.000,90.9
18.000,91.12
19.000,91.35
20.000,91.58
21.000,91.65
22.000,91.63
23.000,91.57
24.000,91.48
25.000,91.37
26.000,91.3
27.000,91.2
28.000,91.1
29.000,90.98
30.000,90.85
31.000,90.75
32.000,90.67
33.000,90.6
34.000,90.55
35.000,90.45
36.000,90.37
37.000,90.28
38.000,90.2
39.000,90.07
40.000,89.88
41.000,89.67
42.000,89.38
43.000,89.08
44.000,88.82
45.000,88.53
46.000,88.25
47.000,87.97
48.000,87.6
49.000,87.18
50.000,86.75
51.000,86.25
52.000,85.77
53.000,85.27
54.000,84.77
55.000,84.35
56.000,83.92
57.000,83.55
58.000,83.18
59.000,82.77
