timestamp,hr
00.000,90.68
01.000,90.62
02.000,90.23
03.000,89.85
04.000,89.4
05.000,88.97
06.000,88.55
07.000,88.15
08.000,87.78
09.000,87.33
10.000,86.92
11.000,86.55
12.000,86.07
13.000,85.47
14.000,84.83
15.000,84.2
16.000,83.53
17.000,82.9
18.000,82.27
19.000,81.73
20.000,81.15
21.000,80.65
22.000,80.13
23.000,79.65
24.000,79.2
25.000,78.87
26.000,78.52
27.000,78.15
28.000,77.82
29.000,77.43
30.000,77.15
31.000,76.8
32.000,76.32
33.000,75.82
34.000,75.32
35.000,74.73
36.000,74.17
37.000,73.53
38.000,73.33
39.000,73.37
40.000,73.58
41.000,74.25
42.000,74.93
43.000,75.58
44.000,76.27
45.000,77.02
46.000,77.62
47.000,78.13
48.000,78.67
49.000,79.23
50.000,79.8
51.000,80.4
52.000,81.03
53.000,81.73
54.000,82.42
55.000,83.1
56.000,83.83
57.000,84.58
58.000,85.38
59.000,86.18
