timestamp,hr
00.000,82.6
01.000,82.3
02.000,82.15
03.000,82.02
04.000,81.97
05.000,82.07
06.000,82.23
07.000,82.42
08.000,82.6
09.000,82.77
10.000,82.92
11.000,83.0
12.000,83.03
13.000,82.95
14.000,82.85
15.000,82.77
16.000,82.68
17.000,82.63
18.000,82.48
19.000,82.28
20.000,82.15
21.000,82.03
22.000,81.93
23.000,81.82
24.000,81.78
25.000,81.78
26.000,81.77
27.000,81.73
28.000,81.7
29.000,81.67
30.000,81.62
31.000,81.57
32.000,81.5
33.000,81.45
34.000,81.42
35.000,81.38
36.000,81.4
37.000,81.42
38.000,81.48
39.000,81.55
40.000,81.77
41.000,81.98
42.000,82.22
43.000,82.45
44.000,82.67
45.000,82.93
46.000,83.2
47.000,83.48
48.000,83.8
49.000,84.13
50.000,84.47
51.000,84.8
52.000,85.17
53.000,85.53
54.000,85.85
55.000,86.13
56.000,86.4
57.000,86.67
58.000,86.93
59.000,87.25
