timestamp,hr
00.000,79.48
01.000,79.4
02.000,79.37
03.000,79.32
04.000,79.23
05.000,79.03
06.000,78.88
07.000,78.67
08.000,78.5
09.000,78.33
10.000,78.15
11.000,78.07
12.000,78.17
13.000,78.42
14.000,78.72
15.000,79.1
16.000,79.25
17.000,79.5
18.000,79.78
19.000,80.08
20.000,80.32
21.000,80.57
22.000,80.78
23.000,80.9
24.000,81.2
25.000,81.5
26.000,81.88
27.000,82.25
28.000,82.58
29.000,82.93
30.000,83.27
31.000,83.62
32.000,83.97
33.000,84.35
34.000,84.7
35.000,85.05
36.000,85.4
37.000,85.72
38.000,86.03
39.000,86.28
40.000,86.48
41.000,86.77
42.000,87.08
43.000,87.43
44.000,87.67
45.000,87.93
46.000,88.3
47.000,88.57
48.000,88.58
49.000,88.57
50.000,88.55
51.000,88.52
52.000,88.5
53.000,88.4
54.000,88.33
55.000,88.23
56.000,88.12
57.000,87.98
58.000,87.77
59.000,87.53
