timestamp,hr
00.000,78.3
01.000,78.52
02.000,78.73
03.000,78.97
04.000,79.22
05.000,79.43
06.000,79.67
07.000,79.92
08.000,80.18
09.000,80.47
10.000,80.75
11.000,81.05
12.000,81.37
13.000,81.72
14.000,82.07
15.000,82.45
16.000,82.85
17.000,83.18
18.000,83.6
19.000,84.03
20.000,84.47
21.000,84.88
22.000,85.33
23.000,85.82
24.000,86.27
25.000,86.7
26.000,87.15
27.000,87.63
28.000,88.1
29.000,88.58
30.000,89.07
31.000,89.62
32.000,90.15
33.000,90.72
34.000,91.27
35.000,91.82
36.000,92.27
37.000,92.73
38.000,92.9
39.000,93.05
40.000,93.18
41.000,93.28
42.000,93.42
43.000,93.4
44.000,93.38
45.000,93.38
46.000,93.38
47.000,93.4
48.000,93.42
49.000,93.43
50.000,93.45
51.000,93.47
52.000,93.48
53.000,93.52
54.000,93.55
55.000,93.62
56.000,93.68
57.000,93.75
58.000,93.82
59.000,93.9
