timestamp,hr
00.000,92.1
01.000,92.43
02.000,92.77
03.000,93.05
04.000,93.28
05.000,93.53
06.000,93.92
07.000,94.37
08.000,94.75
09.000,95.15
10.000,95.57
11.000,95.97
12.000,96.35
13.000,96.78
14.000,97.25
15.000,97.75
16.000,98.22
17.000,98.7
18.000,99.27
19.000,99.88
20.000,100.45
21.000,101.0
22.000,101.53
23.000,101.95
24.000,102.4
25.000,102.82
26.000,103.23
27.000,103.67
28.000,103.82
29.000,104.03
30.000,104.23
31.000,104.43
32.000,104.65
33.000,104.95
34.000,105.23
35.000,105.38
36.000,105.6
37.000,106.2
38.000,106.83
39.000,107.55
40.000,108.23
41.000,108.92
42.000,109.63
43.000,110.32
44.000,111.03
45.000,111.78
46.000,112.52
47.000,113.23
48.000,113.95
49.000,114.7
50.000,115.45
51.000,116.22
52.000,117.0
53.000,117.78
54.000,118.6
55.000,119.38
56.000,120.2
57.000,121.02
58.000,121.85
59.000,122.7
