timestamp,hr
00.000,78.83
01.000,78.93
02.000,79.03
03.000,79.1
04.000,79.17
05.000,79.25
06.000,79.35
07.000,79.48
08.000,79.6
09.000,79.73
10.000,79.8
11.000,79.88
12.000,79.87
13.000,79.82
14.000,79.78
15.000,79.73
16.000,79.68
17.000,79.65
18.000,79.72
19.000,79.82
20.000,79.87
21.000,79.93
22.000,80.0
23.000,80.05
24.000,80.05
25.000,80.02
26.000,79.98
27.000,79.92
28.000,79.88
29.000,79.75
30.000,79.62
31.000,79.47
32.000,79.32
33.000,79.17
34.000,79.07
35.000,79.05
36.000,79.05
37.000,78.65
38.000,78.25
39.000,77.83
40.000,77.43
41.000,77.07
42.000,76.72
43.000,76.4
44.000,76.08
45.000,75.77
46.000,75.5
47.000,75.25
48.000,75.03
49.000,74.8
50.000,74.48
51.000,74.15
52.000,73.8
53.000,73.47
54.000,73.13
55.000,72.8
56.000,72.47
57.000,72.2
58.000,71.93
59.000,71.72
