timestamp,hr
00.000,81.43
01.000,81.35
02.000,81.27
03.000,81.18
04.000,81.12
05.000,81.05
06.000,80.95
07.000,80.75
08.000,80.55
09.000,80.35
10.000,80.15
11.000,79.87
12.000,79.62
13.000,79.33
14.000,79.1
15.000,78.92
16.000,78.72
17.000,78.52
18.000,78.32
19.000,77.98
20.000,78.05
21.000,78.1
22.000,78.13
23.000,78.17
24.000,78.22
25.000,78.25
26.000,78.28
27.000,78.35
28.000,78.38
29.000,78.45
30.000,78.52
31.000,78.57
32.000,78.52
33.000,78.48
34.000,78.42
35.000,78.4
36.000,78.5
37.000,78.65
38.000,78.88
39.000,79.02
40.000,79.12
41.000,79.22
42.000,79.32
43.000,79.65
44.000,80.12
45.000,80.5
46.000,80.73
47.000,81.03
48.000,81.37
49.000,81.67
50.000,82.07
51.000,82.42
52.000,82.7
53.000,83.03
54.000,83.28
55.000,83.43
56.000,83.57
57.000,83.77
58.000,83.85
59.000,83.98
