timestamp,hr
00.000,83.48
01.000,83.63
02.000,83.8
03.000,83.92
04.000,84.22
05.000,84.57
06.000,84.88
07.000,85.25
08.000,85.6
09.000,85.98
10.000,86.4
11.000,86.8
12.000,87.17
13.000,87.52
14.000,87.8
15.000,88.03
16.000,87.98
17.000,87.93
18.000,87.92
19.000,87.93
20.000,87.97
21.000,88.18
22.000,88.42
23.000,88.5
24.000,88.28
25.000,88.1
26.000,88.15
27.000,88.18
28.000,88.27
29.000,88.22
30.000,88.02
31.000,87.8
32.000,87.53
33.000,87.25
34.000,87.02
35.000,86.87
36.000,86.7
37.000,86.6
38.000,86.5
39.000,86.43
40.000,86.35
41.000,86.22
42.000,86.08
43.000,85.82
44.000,85.53
45.000,85.28
46.000,85.0
47.000,84.72
48.000,84.58
49.000,84.45
50.000,84.3
51.000,84.12
52.000,83.92
53.000,83.75
54.000,83.55
55.000,83.42
56.000,83.18
57.000,82.98
58.000,82.77
59.000,82.52
