timestamp,hr
00.000,75.3
01.000,75.5
02.000,75.75
03.000,76.17
04.000,76.53
05.000,76.83
06.000,77.22
07.000,77.62
08.000,78.03
09.000,78.23
10.000,78.57
11.000,78.78
12.000,79.05
13.000,79.32
14.000,79.53
15.000,79.82
16.000,80.08
17.000,80.38
18.000,80.67
19.000,80.97
20.000,81.32
21.000,81.63
22.000,82.0
23.000,82.5
24.000,83.0
25.000,83.65
26.000,84.32
27.000,84.97
28.000,85.63
29.000,86.25
30.000,86.83
31.000,87.37
32.000,87.85
33.000,88.33
34.000,88.8
35.000,89.27
36.000,89.73
37.000,90.27
38.000,90.85
39.000,91.47
40.000,92.07
41.000,92.68
42.000,93.28
43.000,93.88
44.000,94.42
45.000,94.85
46.000,95.33
47.000,95.78
48.000,96.25
49.000,96.68
50.000,97.1
51.000,97.57
52.000,97.97
53.000,98.18
54.000,98.17
55.000,98.15
56.000,98.25
57.000,98.38
58.000,98.63
59.000,98.8
