timestamp,hr
00.000,79.3
01.000,79.45
02.000,79.58
03.000,79.7
04.000,79.72
05.000,79.63
06.000,79.53
07.000,79.4
08.000,79.27
09.000,79.12
10.000,79.3
11.000,79.43
12.000,79.58
13.000,79.73
14.000,79.88
15.000,80.08
16.000,80.25
17.000,80.45
18.000,80.67
19.000,80.95
20.000,81.22
21.000,81.45
22.000,81.67
23.000,81.88
24.000,82.08
25.000,82.25
26.000,82.38
27.000,82.53
28.000,82.55
29.000,82.62
30.000,82.6
31.000,82.62
32.000,82.58
33.000,82.6
34.000,82.53
35.000,82.63
36.000,82.72
37.000,82.65
38.000,82.53
39.000,82.42
40.000,82.32
41.000,82.23
42.000,82.3
43.000,82.35
44.000,82.53
45.000,82.93
46.000,83.35
47.000,83.73
48.000,84.07
49.000,84.33
50.000,84.62
51.000,84.87
52.000,85.02
53.000,85.13
54.000,85.08
55.000,85.03
56.000,85.05
57.000,85.07
58.000,85.08
59.000,85.05
