timestamp,hr
00.000,95.08
01.000,94.9
02.000,94.65
03.000,94.4
04.000,94.13
05.000,93.87
06.000,93.57
07.000,93.25
08.000,92.85
09.000,92.45
10.000,92.03
11.000,91.6
12.000,91.12
13.000,90.68
14.000,90.33
15.000,90.17
16.000,90.02
17.000,89.97
18.000,89.82
19.000,89.62
20.000,89.28
21.000,88.88
22.000,88.47
23.000,88.02
24.000,87.6
25.000,87.17
26.000,86.75
27.000,86.32
28.000,85.88
29.000,85.42
30.000,84.97
31.000,84.5
32.000,84.05
33.000,83.57
34.000,83.02
35.000,82.5
36.000,82.0
37.000,81.45
38.000,80.9
39.000,80.53
40.000,80.15
41.000,79.75
42.000,79.35
43.000,78.98
44.000,78.55
45.000,77.98
46.000,77.47
47.000,77.03
48.000,76.63
49.000,76.28
50.000,75.97
51.000,75.55
52.000,75.1
53.000,74.8
54.000,74.52
55.000,74.18
56.000,73.85
57.000,73.52
58.000,73.17
59.000,72.77
