timestamp,hr
00.000,101.37
01.000,101.23
02.000,101.1
03.000,100.98
04.000,100.95
05.000,100.97
06.000,100.98
07.000,101.03
08.000,101.12
09.000,101.22
10.000,101.35
11.000,101.47
12.000,101.58
13.000,101.68
14.000,101.73
15.000,101.8
16.000,101.87
17.000,101.93
18.000,101.98
19.000,102.18
20.000,102.38
21.000,102.57
22.000,102.72
23.000,102.85
24.000,102.95
25.000,103.08
26.000,103.18
27.000,103.27
28.000,103.37
29.000,103.4
30.000,103.45
31.000,103.5
32.000,103.57
33.000,103.62
34.000,103.58
35.000,103.57
36.000,103.57
37.000,103.52
38.000,103.5
39.000,103.52
40.000,103.58
41.000,103.68
42.000,103.78
43.000,103.88
44.000,104.0
45.000,104.2
46.000,104.42
47.000,104.65
48.000,104.88
49.000,105.12
50.000,105.37
51.000,105.7
52.000,105.97
53.000,106.25
54.000,106.53
55.000,106.82
56.000,107.12
57.000,107.47
58.000,107.87
59.000,108.25
