timestamp,hr
00.000,89.48
01.000,89.32
02.000,89.13
03.000,88.95
04.000,88.78
05.000,88.63
06.000,88.47
07.000,88.2
08.000,87.98
09.000,87.77
10.000,87.57
11.000,87.52
12.000,87.65
13.000,87.7
14.000,87.8
15.000,87.88
16.000,87.95
17.000,88.05
18.000,88.05
19.000,87.95
20.000,87.8
21.000,87.67
22.000,87.57
23.000,87.48
24.000,87.45
25.000,87.45
26.000,87.45
27.000,87.38
28.000,87.33
29.000,87.3
30.000,87.28
31.000,87.25
32.000,87.22
33.000,87.22
34.000,87.32
35.000,87.33
36.000,87.4
37.000,87.53
38.000,87.62
39.000,87.72
40.000,87.8
41.000,87.9
42.000,88.02
43.000,88.15
44.000,88.23
45.000,88.33
46.000,88.53
47.000,88.73
48.000,88.83
49.000,88.97
50.000,89.1
51.000,89.25
52.000,89.43
53.000,89.58
54.000,89.57
55.000,89.55
56.000,89.57
57.000,89.7
58.000,89.75
59.000,89.88
