timestamp,hr
00.000,91.15
01.000,91.08
02.000,90.97
03.000,90.85
04.000,90.77
05.000,90.68
06.000,90.63
07.000,90.6
08.000,90.57
09.000,90.53
10.000,90.52
11.000,90.5
12.000,90.45
13.000,90.4
14.000,90.37
15.000,90.33
16.000,90.32
17.000,90.28
18.000,90.27
19.000,90.27
20.000,90.27
21.000,90.27
22.000,90.27
23.000,90.27
24.000,90.28
25.000,90.32
26.000,90.35
27.000,90.38
28.000,90.42
29.000,90.45
30.000,90.47
31.000,90.48
32.000,90.5
33.000,90.5
34.000,90.5
35.000,90.5
36.000,90.5
37.000,90.5
38.000,90.52
39.000,90.52
40.000,90.52
41.000,90.53
42.000,90.53
43.000,90.53
44.000,90.53
45.000,90.53
46.000,90.52
47.000,90.5
48.000,90.48
49.000,90.45
50.000,90.42
51.000,90.4
52.000,90.37
53.000,90.33
54.000,90.32
55.000,90.3
56.000,90.28
57.000,90.28
58.000,90.28
59.000,90.28
