timestamp,hr
00.000,159.43
01.000,159.42
02.000,159.37
03.000,159.3
04.000,159.23
05.000,159.18
06.000,159.17
07.000,159.17
08.000,159.17
09.000,159.18
10.000,159.17
11.000,159.17
12.000,159.18
13.000,159.23
14.000,159.28
15.000,159.4
16.000,159.6
17.000,159.82
18.000,160.05
19.000,160.35
20.000,160.65
21.000,161.07
22.000,160.83
23.000,160.63
24.000,160.28
25.000,159.97
26.000,159.72
27.000,159.5
28.000,159.25
29.000,158.62
30.000,157.8
31.000,156.92
32.000,156.08
33.000,155.32
34.000,154.63
35.000,153.83
36.000,153.0
37.000,152.17
38.000,151.3
39.000,150.4
40.000,149.18
41.000,147.8
42.000,146.38
43.000,144.95
44.000,143.5
45.000,142.08
46.000,140.65
47.000,139.22
48.000,137.8
49.000,136.43
50.000,135.08
51.000,133.78
52.000,132.48
53.000,131.17
54.000,129.87
55.000,128.57
56.000,127.22
57.000,125.87
58.000,124.52
59.000,123.18
