timestamp,hr
00.000,86.67
01.000,87.07
02.000,87.47
03.000,87.87
04.000,88.22
05.000,88.53
06.000,88.83
07.000,89.13
08.000,89.38
09.000,89.63
10.000,89.85
11.000,90.1
12.000,90.38
13.000,90.72
14.000,91.4
15.000,92.05
16.000,92.72
17.000,93.47
18.000,94.27
19.000,95.07
20.000,95.87
21.000,96.72
22.000,97.48
23.000,98.62
24.000,99.77
25.000,100.95
26.000,101.7
27.000,102.5
28.000,102.15
29.000,101.83
30.000,101.53
31.000,101.23
32.000,100.92
33.000,100.6
34.000,100.27
35.000,99.95
36.000,99.63
37.000,99.32
38.000,98.97
39.000,98.63
40.000,98.3
41.000,97.92
42.000,97.52
43.000,97.12
44.000,96.75
45.000,96.42
46.000,96.1
47.000,95.8
48.000,95.48
49.000,95.2
50.000,94.92
51.000,94.65
52.000,94.4
53.000,94.17
54.000,94.15
55.000,94.08
56.000,93.95
57.000,93.55
58.000,93.07
59.000,92.4
