timestamp,hr
00.000,64.28
01.000,64.4
02.000,64.48
03.000,64.55
04.000,64.67
05.000,64.73
06.000,64.77
07.000,64.78
08.000,64.8
09.000,64.83
10.000,64.92
11.000,65.0
12.000,65.02
13.000,65.07
14.000,65.03
15.000,64.98
16.000,64.95
17.000,64.87
18.000,64.77
19.000,64.62
20.000,64.52
21.000,64.4
22.000,64.33
23.000,64.43
24.000,64.53
25.000,64.67
26.000,64.82
27.000,64.95
28.000,65.1
29.000,65.42
30.000,65.67
31.000,65.97
32.000,66.23
33.000,66.47
34.000,66.65
35.000,66.83
36.000,67.03
37.000,66.98
38.000,66.95
39.000,66.92
40.000,66.87
41.000,66.83
42.000,66.78
43.000,66.75
44.000,66.73
45.000,66.73
46.000,66.73
47.000,66.73
48.000,66.73
49.000,66.73
50.000,66.75
51.000,66.78
52.000,66.83
53.000,66.9
54.000,66.98
55.000,67.07
56.000,67.17
57.000,67.28
58.000,67.38
59.000,67.48
