timestamp,hr
00.000,107.2
01.000,108.33
02.000,109.45
03.000,110.55
04.000,111.63
05.000,112.7
06.000,113.78
07.000,114.85
08.000,115.88
09.000,116.87
10.000,117.92
11.000,118.98
12.000,119.88
13.000,120.8
14.000,121.75
15.000,122.67
16.000,123.53
17.000,124.4
18.000,125.32
19.000,126.28
20.000,127.23
21.000,128.22
22.000,129.22
23.000,130.22
24.000,131.22
25.000,132.23
26.000,133.12
27.000,134.02
28.000,134.98
29.000,135.87
30.000,136.75
31.000,137.63
32.000,138.38
33.000,139.03
34.000,139.55
35.000,140.18
36.000,140.77
37.000,141.25
38.000,141.78
39.000,142.57
40.000,143.67
41.000,144.77
42.000,145.87
43.000,146.95
44.000,147.9
45.000,148.88
46.000,149.87
47.000,150.85
48.000,151.85
49.000,152.78
50.000,153.73
51.000,154.58
52.000,155.5
53.000,156.47
54.000,157.43
55.000,158.1
56.000,158.85
57.000,159.42
58.000,159.43
59.000,159.45
