timestamp,hr
00.000,98.97
01.000,99.12
02.000,99.32
03.000,99.52
04.000,99.75
05.000,100.0
06.000,100.25
07.000,100.48
08.000,100.7
09.000,100.92
10.000,101.0
11.000,101.18
12.000,101.37
13.000,101.48
14.000,101.63
15.000,101.6
16.000,101.53
17.000,101.3
18.000,101.17
19.000,101.05
20.000,100.92
21.000,100.77
22.000,100.62
23.000,100.47
24.000,100.25
25.000,99.88
26.000,99.52
27.000,99.23
28.000,98.88
29.000,98.57
30.000,98.25
31.000,98.0
32.000,97.73
33.000,97.5
34.000,97.32
35.000,97.12
36.000,96.9
37.000,96.7
38.000,96.52
39.000,96.35
40.000,96.15
41.000,95.95
42.000,95.75
43.000,95.58
44.000,95.45
45.000,95.47
46.000,95.5
47.000,95.52
48.000,95.52
49.000,95.53
50.000,95.53
51.000,95.53
52.000,95.5
53.000,95.48
54.000,95.6
55.000,95.75
56.000,95.77
57.000,95.75
58.000,95.55
59.000,95.3
