timestamp,hr
00.000,71.78
01.000,72.3
02.000,72.78
03.000,73.2
04.000,73.57
05.000,73.88
06.000,74.22
07.000,74.6
08.000,75.17
09.000,75.72
10.000,76.3
11.000,76.87
12.000,77.47
13.000,78.05
14.000,78.63
15.000,79.25
16.000,79.88
17.000,80.53
18.000,81.18
19.000,81.82
20.000,82.52
21.000,83.25
22.000,84.02
23.000,84.77
24.000,85.5
25.000,86.2
26.000,86.95
27.000,87.7
28.000,88.35
29.000,89.03
30.000,89.77
31.000,90.38
32.000,90.98
33.000,90.92
34.000,90.88
35.000,90.8
36.000,90.85
37.000,90.83
38.000,90.83
39.000,90.68
40.000,90.52
41.000,90.37
42.000,89.82
43.000,89.33
44.000,88.87
45.000,88.73
46.000,88.57
47.000,88.8
48.000,89.18
49.000,89.55
50.000,90.02
51.000,90.45
52.000,90.82
53.000,91.17
54.000,91.43
55.000,91.7
56.000,91.95
57.000,92.25
58.000,92.55
59.000,92.72
