timestamp,hr
00.000,85.03
01.000,84.97
02.000,84.97
03.000,85.02
04.000,85.22
05.000,85.45
06.000,85.73
07.000,86.03
08.000,86.33
09.000,86.63
10.000,86.57
11.000,86.55
12.000,86.5
13.000,86.43
14.000,86.4
15.000,86.27
16.000,86.1
17.000,85.95
18.000,85.78
19.000,85.57
20.000,85.37
21.000,85.17
22.000,84.97
23.000,84.78
24.000,84.63
25.000,84.5
26.000,84.4
27.000,84.28
28.000,84.23
29.000,83.87
30.000,83.55
31.000,83.2
32.000,82.83
33.000,82.38
34.000,81.93
35.000,81.42
36.000,80.88
37.000,80.37
38.000,80.03
39.000,79.65
40.000,79.2
41.000,78.78
42.000,78.27
43.000,77.78
44.000,77.32
45.000,76.65
46.000,76.0
47.000,75.32
48.000,74.7
49.000,74.12
50.000,73.57
51.000,73.02
52.000,72.55
53.000,72.07
54.000,71.77
55.000,71.43
56.000,71.0
57.000,70.55
58.000,70.17
59.000,69.82
