timestamp,hr
00.000,76.02
01.000,76.23
02.000,76.48
03.000,76.72
04.000,77.0
05.000,77.23
06.000,77.47
07.000,77.68
08.000,77.88
09.000,78.1
10.000,78.3
11.000,78.43
12.000,78.52
13.000,78.55
14.000,78.57
15.000,78.57
16.000,78.57
17.000,78.53
18.000,78.48
19.000,78.38
20.000,78.27
21.000,78.17
22.000,78.07
23.000,77.9
24.000,78.12
25.000,78.27
26.000,78.38
27.000,78.47
28.000,78.55
29.000,78.7
30.000,78.85
31.000,79.03
32.000,79.27
33.000,79.48
34.000,79.67
35.000,79.87
36.000,80.08
37.000,80.32
38.000,80.57
39.000,80.77
40.000,80.97
41.000,81.15
42.000,81.28
43.000,81.5
44.000,81.73
45.000,82.15
46.000,82.58
47.000,83.02
48.000,83.47
49.000,83.9
50.000,84.33
51.000,84.72
52.000,85.05
53.000,85.5
54.000,85.88
55.000,86.25
56.000,86.6
57.000,86.93
58.000,87.2
59.000,87.42
