timestamp,hr
00.000,80.13
01.000,80.53
02.000,80.93
03.000,81.35
04.000,81.75
05.000,82.18
06.000,82.58
07.000,83.05
08.000,83.42
09.000,83.83
10.000,84.25
11.000,84.68
12.000,85.25
13.000,85.83
14.000,86.4
15.000,87.0
16.000,87.6
17.000,88.15
18.000,88.68
19.000,89.15
20.000,89.68
21.000,90.23
22.000,90.75
23.000,91.25
24.000,91.77
25.000,92.27
26.000,92.88
27.000,93.38
28.000,93.85
29.000,94.28
30.000,94.65
31.000,95.03
32.000,95.5
33.000,95.9
34.000,96.32
35.000,96.72
36.000,97.17
37.000,97.75
38.000,98.3
39.000,98.6
40.000,98.92
41.000,99.22
42.000,99.55
43.000,99.88
44.000,100.38
45.000,100.52
46.000,100.68
47.000,100.82
48.000,100.93
49.000,101.13
50.000,101.3
51.000,101.5
52.000,101.63
53.000,101.88
54.000,102.38
55.000,102.93
56.000,103.42
57.000,104.05
58.000,105.07
59.000,106.1
