timestamp,x,y,z
00.012,-14.82,-26.16,-58.98
00.053,-13.98,-25.56,-58.8
00.092,-14.46,-25.439999,-59.579998
00.111,-14.46,-25.619999,-59.76
00.152,-15.12,-25.56,-59.52
00.191,-14.46,-26.76,-59.28
00.211,-14.4,-26.46,-59.34
00.252,-15.059999,-25.439999,-60.42
00.291,-14.219999,-25.32,-59.94
00.312,-13.92,-25.68,-60.3
00.351,-13.799999,-25.56,-58.68
00.392,-14.5199995,-26.039999,-59.579998
00.412,-14.219999,-25.859999,-59.64
00.452,-13.559999,-25.68,-59.52
00.492,-14.58,-26.16,-59.16
00.512,-15.179999,-25.8,-59.76
00.553,-14.5199995,-26.22,-59.52
00.594,-14.46,-25.5,-59.46
00.612,-14.4,-25.98,-58.92
00.652,-14.219999,-26.519999,-59.579998
00.693,-14.16,-24.96,-59.82
00.714,-14.639999,-25.92,-59.1
00.752,-13.139999,-26.88,-58.92
00.793,-13.559999,-25.08,-59.46
00.813,-14.099999,-25.74,-59.879997
00.855,-14.46,-25.8,-59.76
00.895,-13.98,-25.14,-60.239998
00.914,-14.5199995,-24.96,-59.82
00.955,-14.4,-25.08,-59.52
00.994,-14.46,-25.439999,-60.0
01.014,-14.639999,-25.619999,-60.12
01.053,-14.28,-25.859999,-59.879997
01.092,-14.46,-25.68,-59.28
01.132,-14.82,-24.72,-59.399998
01.152,-14.4,-25.8,-59.399998
01.192,-14.58,-25.26,-59.76
01.232,-15.12,-26.039999,-59.1
01.252,-14.759999,-25.8,-58.92
01.293,-14.46,-26.16,-58.92
01.336,-14.46,-26.519999,-59.1
01.352,-14.639999,-25.92,-59.46
01.393,-14.94,-25.92,-59.76
01.433,-14.82,-27.0,-59.879997
01.453,-13.74,-26.46,-60.48
01.492,-14.7,-25.26,-59.699997
01.532,-14.04,-25.439999,-60.12
01.552,-14.28,-25.439999,-60.059998
01.593,-13.92,-26.099998,-59.76
01.632,-13.92,-25.56,-59.879997
01.652,-13.5,-25.8,-59.76
01.693,-14.639999,-25.98,-60.899998
01.732,-13.98,-25.439999,-59.579998
01.753,-14.28,-25.8,-60.42
01.792,-14.219999,-25.56,-59.879997
01.834,-14.46,-26.279999,-60.0
01.873,-14.099999,-26.099998,-59.64
01.893,-13.98,-26.4,-59.399998
01.952,-15.12,-25.98,-59.879997
01.971,-14.219999,-25.56,-59.579998
01.994,-14.5199995,-25.56,-60.059998
02.032,-15.42,-25.859999,-59.46
02.071,-15.24,-25.439999,-59.699997
02.091,-14.82,-26.279999,-59.399998
02.132,-14.5199995,-25.5,-59.46
02.171,-14.16,-26.16,-60.0
02.192,-14.04,-26.16,-59.76
02.233,-14.04,-26.099998,-59.039997
02.272,-14.16,-26.279999,-59.34
02.292,-13.799999,-25.68,-59.28
02.333,-14.219999,-25.38,-59.579998
02.372,-15.12,-26.039999,-59.64
02.393,-14.46,-25.14,-59.46
02.432,-14.16,-25.5,-59.879997
02.472,-14.639999,-26.039999,-59.34
02.492,-14.82,-26.34,-59.64
02.532,-14.88,-25.859999,-59.64
02.572,-14.34,-26.039999,-59.039997
02.592,-14.04,-26.16,-59.94
02.631,-13.98,-25.859999,-59.879997
02.672,-15.12,-25.38,-59.94
02.712,-13.92,-25.08,-59.76
02.732,-13.92,-25.38,-60.0
02.772,-14.28,-25.439999,-59.94
02.812,-14.04,-25.56,-59.039997
02.833,-13.92,-25.26,-59.28
02.872,-14.28,-25.26,-59.699997
02.912,-14.82,-25.439999,-60.6
02.932,-14.4,-25.439999,-60.48
02.973,-15.12,-26.099998,-59.28
03.015,-15.059999,-25.08,-59.699997
03.031,-14.5199995,-25.439999,-59.699997
03.072,-14.7,-26.16,-59.34
03.111,-14.639999,-25.56,-59.76
03.132,-14.82,-25.8,-59.82
03.171,-15.0,-26.22,-60.0
03.212,-14.219999,-26.22,-60.0
03.232,-15.0,-25.8,-58.859997
03.272,-14.28,-25.74,-59.699997
03.312,-14.099999,-25.08,-60.18
03.351,-14.5199995,-25.38,-59.699997
03.373,-14.4,-25.619999,-59.579998
03.412,-13.98,-25.98,-59.76
03.433,-14.219999,-25.68,-60.18
03.472,-14.4,-25.98,-60.3
03.512,-14.04,-25.26,-60.3
03.552,-14.5199995,-25.619999,-59.94
03.572,-14.099999,-24.96,-60.239998
03.611,-14.34,-26.939999,-59.82
03.652,-14.7,-25.98,-59.94
03.672,-14.16,-25.92,-60.12
03.714,-14.58,-25.019999,-60.18
03.752,-15.24,-25.8,-60.239998
03.773,-15.12,-25.74,-60.42
03.812,-14.099999,-26.16,-60.0
03.854,-14.88,-25.74,-59.76
03.872,-14.28,-24.84,-60.12
03.911,-13.679999,-26.64,-59.94
03.952,-14.7,-25.5,-59.219997
03.973,-15.24,-25.439999,-59.64
04.011,-14.7,-25.5,-59.1
04.054,-14.34,-25.26,-59.28
04.071,-14.58,-25.38,-59.1
04.111,-15.42,-25.5,-59.46
04.154,-14.16,-25.619999,-59.579998
04.191,-13.98,-25.32,-59.1
04.212,-13.98,-26.46,-60.18
04.251,-14.58,-26.039999,-59.76
04.272,-13.86,-26.4,-60.059998
04.313,-14.16,-25.8,-59.34
04.354,-15.36,-25.74,-59.76
04.373,-15.059999,-25.98,-60.78
04.414,-14.28,-25.68,-58.92
04.453,-14.88,-25.019999,-59.399998
04.492,-14.219999,-25.98,-59.64
04.511,-15.0,-25.98,-59.46
04.554,-14.219999,-25.38,-60.48
04.593,-14.16,-25.859999,-59.399998
04.612,-13.799999,-25.68,-60.059998
04.652,-13.92,-25.68,-59.82
04.693,-14.219999,-24.6,-59.879997
04.713,-14.04,-25.019999,-60.42
04.752,-14.5199995,-26.099998,-58.68
04.791,-14.099999,-25.859999,-59.399998
04.812,-13.92,-25.74,-60.12
04.851,-14.099999,-26.58,-59.82
04.891,-14.82,-25.859999,-60.899998
04.914,-14.4,-25.859999,-59.82
04.953,-14.94,-25.619999,-59.579998
04.993,-14.88,-25.68,-59.579998
05.014,-14.94,-25.38,-60.6
05.052,-14.4,-25.439999,-59.16
05.091,-14.82,-25.92,-58.8
05.131,-14.58,-26.099998,-59.1
05.150,-15.059999,-26.76,-58.739998
05.191,-15.0,-25.68,-59.64
05.231,-14.34,-24.96,-59.76
05.251,-14.46,-25.439999,-59.879997
05.291,-14.7,-25.08,-60.18
05.332,-14.58,-26.039999,-59.64
05.352,-15.24,-26.64,-58.8
05.392,-14.94,-26.22,-58.859997
05.415,-14.46,-26.46,-60.0
05.451,-14.219999,-26.039999,-60.3
05.492,-14.34,-25.68,-59.82
05.532,-14.7,-25.14,-60.12
05.552,-14.94,-25.38,-60.059998
05.592,-15.24,-25.14,-59.94
05.632,-15.059999,-24.6,-60.42
05.651,-14.639999,-25.439999,-60.0
05.691,-14.099999,-25.26,-58.8
05.731,-14.099999,-25.32,-60.0
05.751,-14.099999,-25.92,-59.76
05.791,-14.82,-25.5,-59.699997
05.834,-14.34,-25.08,-60.359997
05.852,-14.099999,-25.26,-60.059998
05.892,-12.96,-26.16,-58.26
05.931,-14.58,-26.34,-59.579998
05.952,-13.92,-26.039999,-60.059998
05.992,-14.4,-25.08,-59.94
06.031,-15.24,-25.439999,-59.699997
06.071,-14.94,-24.84,-59.64
06.091,-15.059999,-25.32,-59.579998
06.134,-14.46,-25.439999,-59.94
06.170,-14.639999,-25.68,-59.34
06.191,-15.66,-25.56,-59.46
06.233,-14.82,-25.199999,-59.82
06.271,-13.86,-25.5,-59.64
06.291,-14.219999,-24.72,-59.64
06.332,-13.98,-25.56,-59.76
06.372,-14.34,-25.439999,-59.76
06.392,-14.34,-25.74,-59.16
06.431,-14.04,-25.5,-60.12
06.471,-14.46,-26.279999,-59.52
06.492,-14.34,-25.8,-59.699997
06.531,-13.98,-25.68,-60.12
06.571,-14.7,-25.92,-59.399998
06.591,-14.099999,-26.4,-59.34
06.631,-14.639999,-25.439999,-59.28
06.671,-14.7,-25.38,-59.76
06.711,-14.82,-25.92,-59.219997
06.732,-14.04,-26.039999,-59.52
06.771,-15.059999,-25.14,-59.52
06.792,-14.34,-24.9,-59.699997
06.832,-14.34,-26.34,-59.82
06.871,-15.0,-25.32,-60.0
06.913,-15.059999,-26.519999,-60.48
06.932,-14.7,-26.16,-60.059998
06.972,-14.34,-26.099998,-59.16
07.012,-14.28,-26.099998,-59.039997
07.032,-14.7,-25.08,-59.94
07.072,-14.219999,-25.38,-58.8
07.111,-14.4,-25.32,-59.219997
07.132,-14.219999,-25.56,-59.76
07.172,-14.639999,-26.039999,-58.92
07.212,-14.759999,-26.279999,-59.94
07.231,-15.12,-25.8,-59.28
07.273,-14.58,-26.519999,-59.34
07.311,-14.94,-25.38,-59.76
07.331,-13.559999,-25.56,-60.42
07.372,-14.58,-25.98,-59.46
07.411,-14.099999,-26.46,-59.879997
07.431,-14.28,-26.039999,-59.64
07.472,-14.16,-26.16,-60.059998
07.512,-14.4,-26.939999,-59.28
07.551,-14.099999,-26.64,-60.12
07.573,-13.74,-26.82,-59.579998
07.611,-13.44,-25.98,-59.34
07.632,-14.639999,-26.64,-58.92
07.672,-14.28,-25.98,-59.699997
07.711,-14.46,-25.68,-59.34
07.752,-14.219999,-25.8,-59.699997
07.771,-14.5199995,-25.619999,-59.76
07.812,-14.759999,-25.92,-59.399998
07.852,-13.92,-25.74,-59.039997
07.872,-14.46,-25.619999,-59.64
07.911,-13.92,-25.56,-58.859997
07.952,-13.559999,-25.56,-60.6
07.971,-14.099999,-24.96,-59.82
08.011,-15.0,-26.039999,-59.52
08.053,-14.04,-25.619999,-59.34
08.071,-14.16,-25.38,-58.92
08.111,-14.099999,-25.619999,-60.059998
08.152,-14.28,-25.619999,-59.219997
08.171,-14.34,-26.279999,-59.82
08.211,-14.82,-26.099998,-59.219997
08.251,-14.219999,-25.26,-59.64
08.293,-14.7,-26.16,-59.82
08.312,-14.88,-25.92,-59.039997
08.353,-14.34,-26.279999,-58.559998
08.374,-14.04,-26.039999,-59.1
08.412,-13.0199995,-26.279999,-59.219997
08.452,-14.219999,-25.92,-59.879997
08.474,-14.4,-26.4,-59.699997
08.511,-14.219999,-24.66,-60.359997
08.551,-13.86,-25.619999,-59.699997
08.592,-14.5199995,-25.98,-60.239998
08.611,-14.34,-25.98,-60.719997
08.669,-14.16,-26.82,-59.039997
08.695,-13.559999,-25.68,-59.699997
08.713,-13.2,-25.68,-59.94
08.751,-14.219999,-26.22,-59.039997
08.791,-15.24,-25.68,-59.879997
08.813,-15.179999,-25.92,-59.399998
08.851,-14.5199995,-25.439999,-59.46
08.891,-14.759999,-25.439999,-60.3
08.912,-14.58,-25.8,-60.059998
08.952,-14.099999,-25.199999,-59.34
08.992,-14.34,-25.859999,-58.26
09.012,-14.099999,-26.279999,-58.44
09.051,-14.639999,-25.8,-60.18
09.091,-13.98,-25.619999,-59.219997
09.131,-14.219999,-25.619999,-59.76
09.150,-14.759999,-26.22,-59.1
09.191,-14.46,-25.38,-59.699997
09.230,-14.34,-25.92,-59.52
09.254,-14.16,-26.22,-58.98
09.291,-14.28,-25.92,-59.34
09.331,-14.759999,-26.16,-59.579998
09.351,-14.7,-25.859999,-59.34
09.390,-14.5199995,-26.16,-60.42
09.414,-14.04,-26.22,-59.94
09.453,-14.4,-26.22,-59.76
09.491,-14.58,-25.92,-59.82
09.531,-15.0,-25.619999,-59.879997
09.551,-14.5199995,-25.68,-60.239998
09.592,-13.559999,-25.5,-60.18
09.631,-14.5199995,-25.14,-60.6
