timestamp,hr
00.000,86.75
01.000,87.25
02.000,87.78
03.000,88.35
04.000,88.9
05.000,89.5
06.000,90.08
07.000,90.65
08.000,91.25
09.000,91.9
10.000,92.47
11.000,92.95
12.000,93.48
13.000,94.03
14.000,94.57
15.000,95.07
16.000,95.5
17.000,95.93
18.000,96.38
19.000,96.87
20.000,97.35
21.000,97.82
22.000,98.32
23.000,98.5
24.000,98.73
25.000,98.95
26.000,99.13
27.000,99.35
28.000,99.58
29.000,99.83
30.000,100.03
31.000,100.13
32.000,100.23
33.000,100.33
34.000,100.42
35.000,100.37
36.000,100.35
37.000,100.37
38.000,100.37
39.000,100.4
40.000,100.5
41.000,100.52
42.000,100.6
43.000,100.7
44.000,100.87
45.000,101.03
46.000,101.18
47.000,101.33
48.000,101.48
49.000,101.63
50.000,101.77
51.000,101.88
52.000,101.97
53.000,102.03
54.000,102.17
55.000,102.23
56.000,102.32
57.000,102.33
58.000,102.3
59.000,102.23
