timestamp,x,y,z,roll,pitch,yaw
00.003,-0.0045313984,0.019843958,0.0015082263,1.359043e-05,3.103388e-06,-1.032952e-06
00.043,-0.005753129,0.008237517,0.008227744,0.0,-0.0,-0.0
00.085,-0.0026988026,0.014957035,0.0021190916,0.0,-0.0,-0.0
00.103,0.009518502,0.01923309,-0.0058221566,1.4349724e-05,-7.101673e-06,4.3439313e-06
00.143,-0.011861781,0.03328299,-0.007654752,-0.0,0.0,0.0
00.183,0.004020715,0.021676553,-0.009487349,0.0,-0.0,0.0
00.203,0.014405424,0.015567901,-0.0015460999,1.1109057e-05,-1.0279517e-05,1.1033338e-06
00.243,-0.00025534167,0.014957035,0.0015082263,7.545714e-06,1.2881512e-07,-7.608895e-07
00.283,0.00096638885,0.011291845,-0.003989561,0.0,-0.0,0.0
00.303,0.00340985,0.018011361,-0.0052112914,1.1517699e-05,-2.180472e-06,3.3324684e-06
00.343,-0.017359568,0.0076266527,-0.00032436944,4.8529855e-06,1.1046231e-05,2.0637577e-07
00.383,-0.005753129,0.008848383,0.0015082263,0.0,-0.0,-0.0
00.424,0.0046315803,0.005183192,-0.0052112914,0.0,-0.0,0.0
00.443,0.001577254,0.010070113,-0.0027678304,3.5688668e-06,-5.5897993e-07,9.809252e-07
00.483,0.011961964,0.013735305,-0.0027678304,0.0,-0.0,0.0
00.523,0.019292347,0.01312444,-0.003989561,0.0,-0.0,0.0
00.544,-0.005753129,0.01678963,-0.003989561,1.0248105e-05,3.5116263e-06,2.4351434e-06
00.583,0.010129368,0.016178766,-0.007654752,0.0,-0.0,0.0
00.623,0.012572829,0.008237517,-0.0058221566,0.0,-0.0,0.0
00.643,-0.003920533,-0.0003145956,-0.00093523465,-4.267612e-08,5.318352e-07,1.2686814e-07
00.683,0.008296772,-0.0009254609,0.0021190916,-0.0,-0.0,-0.0
00.723,0.029677056,-0.014364496,-0.0033786958,-0.0,-0.0,0.0
00.743,-0.022246491,-0.005812383,0.0076168785,-4.7239964e-06,1.8080997e-05,-6.1906253e-06
00.783,-0.007585725,0.0027397305,0.0039516874,0.0,-0.0,-0.0
