timestamp,x,y,z,roll,pitch,yaw
00.011,0.0022492057,-0.0012247849,-0.00023701572,-1.0570151e-07,-1.941112e-07,2.0454944e-08
00.051,-0.0008051204,0.0012186762,-0.00084788096,-0.0,0.0,0.0
00.091,0.0010274753,0.0006078109,-0.00023701572,0.0,-0.0,0.0
00.112,-0.0020268508,-0.0036682459,0.00037384953,-5.178965e-07,2.861583e-07,-5.2781385e-08
00.152,0.0010274753,0.0006078109,-0.00084788096,0.0,-0.0,0.0
00.192,-0.0008051204,-0.0006139196,0.0009847147,-0.0,0.0,0.0
00.212,-0.002637716,-0.0006139196,-0.00023701572,-5.6001777e-08,2.406126e-07,2.1620592e-08
00.252,0.0004166101,0.0018295414,-0.00023701572,0.0,-0.0,0.0
00.292,-0.0020268508,0.0012186762,-0.00084788096,-0.0,0.0,0.0
00.312,-0.00019425515,-0.0012247849,-0.00023701572,-5.188659e-08,8.229394e-09,1.0040896e-08
00.352,0.0016383406,-0.0018356501,-0.00023701572,-0.0,-0.0,0.0
00.392,0.0022492057,0.0006078109,-0.00023701572,0.0,-0.0,0.0
00.431,-0.0008051204,-0.0024465153,0.00037384953,-2.1364944e-07,7.03096e-08,-3.264755e-08
00.452,0.0004166101,-3.0543263e-06,-0.00023701572,-0.0,-0.0,0.0
00.492,0.0004166101,0.0006078109,0.0009847147,-0.0,-0.0,0.0
00.532,0.0028600711,-3.0543263e-06,0.00037384953,-2.9561642e-10,-2.7681054e-07,-3.618284e-08
00.551,-0.00019425515,-0.0018356501,-0.00023701572,-0.0,-0.0,0.0
00.591,-0.00019425515,-3.0543263e-06,0.00037384953,-0.0,0.0,0.0
00.631,0.0022492057,0.0024404065,-0.00084788096,2.804944e-07,-2.5851824e-07,9.7453416e-08
00.652,-0.0032485814,-0.0012247849,-0.00084788096,-0.0,-0.0,0.0
00.691,-0.0008051204,-0.0012247849,-0.0014587461,-0.0,-0.0,0.0
00.733,-0.00019425515,0.0018295414,0.00037384953,1.15253584e-07,1.2237273e-08,-2.3550983e-08
00.756,0.0010274753,-3.0543263e-06,0.00037384953,-0.0,-0.0,-0.0
00.796,0.0016383406,-0.0006139196,0.00037384953,-0.0,-0.0,-0.0
00.831,-0.00019425515,0.003051272,0.00037384953,3.1536436e-07,2.0077245e-08,-3.863924e-08
00.853,-0.0020268508,-0.0018356501,-0.00023701572,-0.0,-0.0,0.0
00.890,0.0004166101,-0.0018356501,-0.0014587461,-0.0,-0.0,0.0
00.930,0.0028600711,0.0006078109,0.00037384953,-0.0,-0.0,0.0
00.970,-0.0008051204,0.0024404065,-0.00084788096,2.215888e-07,7.310491e-08,7.698755e-08
00.989,0.0034709363,-3.0543263e-06,-0.00023701572,-0.0,-0.0,0.0
01.030,0.0004166101,0.0012186762,0.0009847147,-0.0,-0.0,0.0
01.070,-0.00019425515,-3.0543263e-06,0.00037384953,-4.3179144e-11,2.746194e-09,-5.2851283e-09
01.091,0.0016383406,0.0012186762,-0.00084788096,0.0,-0.0,0.0
01.131,-0.0008051204,-0.0024465153,0.00037384953,-0.0,0.0,0.0
01.152,-0.0038594466,-0.0018356501,0.0009847147,-2.7013533e-07,5.6795847e-07,-1.4491113e-07
01.191,0.0016383406,0.0024404065,0.00037384953,-0.0,-0.0,0.0
01.231,0.0022492057,-0.0012247849,-0.00023701572,-0.0,-0.0,0.0
01.271,0.0010274753,-0.0012247849,0.00037384953,-6.747374e-08,-5.6603906e-08,-2.0595477e-08
01.291,0.0004166101,0.0006078109,-0.00023701572,0.0,-0.0,0.0
01.332,-0.00019425515,0.0006078109,-0.00084788096,-0.0,0.0,0.0
01.372,0.0010274753,-0.0018356501,-0.00023701572,-1.3039207e-07,-7.298484e-08,1.6835974e-08
01.392,0.0016383406,-0.0006139196,-0.00023701572,-0.0,-0.0,0.0
