timestamp,x,y,z
00.009,-7.98,30.66,6.18
00.048,-7.56,30.539999,6.7799997
00.069,-7.2,30.3,7.44
00.109,-7.74,29.76,7.2
00.149,-7.5,29.939999,6.7799997
00.189,-7.74,30.66,6.72
00.207,-8.22,30.66,6.8399997
00.249,-7.62,30.06,6.72
00.269,-7.3199997,30.0,6.66
00.309,-7.08,29.88,6.66
00.349,-7.98,30.66,6.6
00.388,-7.74,30.539999,7.2
00.409,-7.14,30.119999,7.8599997
00.447,-7.56,30.06,7.7999997
00.487,-8.16,30.359999,6.96
00.507,-8.28,30.3,7.3799996
00.549,-8.22,29.64,7.8599997
00.588,-8.4,29.76,8.04
00.608,-8.34,29.76,7.74
00.648,-7.9199996,29.82,7.44
00.688,-7.9199996,30.119999,7.2
00.708,-7.98,30.119999,7.08
00.748,-7.7999997,30.06,7.44
00.789,-7.98,29.76,7.14
00.808,-8.34,29.699999,6.8399997
00.849,-8.04,30.0,6.8999996
00.889,-7.7999997,30.3,6.6
00.908,-8.099999,30.24,6.24
00.949,-8.099999,30.599998,6.48
00.988,-7.7999997,31.32,6.42
01.029,-7.98,30.48,6.66
01.049,-8.04,30.359999,7.02
01.088,-8.46,29.82,7.74
01.130,-8.34,29.46,7.56
01.149,-8.099999,29.88,7.3199997
01.189,-7.74,30.66,7.08
01.228,-7.3799996,30.9,6.96
01.248,-7.44,30.24,7.2
01.287,-8.099999,29.82,6.8399997
01.328,-8.58,29.16,6.66
01.350,-8.16,29.16,7.08
01.388,-7.68,30.0,7.74
01.429,-7.44,30.24,7.3199997
01.448,-8.04,30.06,7.62
01.488,-8.28,30.24,7.2599998
01.528,-8.16,30.48,7.3199997
01.548,-8.099999,30.599998,7.3799996
01.589,-8.16,30.539999,7.2
01.628,-8.099999,30.3,7.14
01.650,-8.22,30.24,7.08
01.688,-8.28,30.119999,6.12
01.731,-7.7999997,30.359999,6.8399997
01.748,-7.2,30.119999,7.44
01.787,-7.7999997,29.4,7.44
01.827,-8.099999,29.82,6.7799997
01.848,-8.04,30.3,6.54
01.888,-7.56,30.3,6.72
01.937,-7.56,30.48,6.3599997
01.967,-7.7999997,30.359999,6.54
01.988,-8.099999,30.48,6.48
02.030,-8.639999,30.06,6.48
02.051,-8.34,30.3,6.72
02.090,-8.46,29.82,7.2599998
02.128,-8.28,30.119999,7.9199996
02.168,-7.44,30.72,7.68
02.187,-7.7999997,30.84,7.7999997
02.227,-7.7999997,31.08,7.3199997
02.267,-7.62,30.84,6.72
02.288,-7.7999997,30.539999,6.54
02.328,-7.62,30.3,6.66
02.369,-7.7999997,30.48,6.6
02.392,-7.9199996,30.3,6.54
02.428,-8.34,29.88,6.6
02.469,-8.16,30.06,6.42
02.490,-8.099999,30.179998,6.72
02.529,-8.099999,30.119999,6.8999996
02.570,-7.8599997,30.599998,6.2999997
02.589,-7.8599997,30.599998,5.8799996
02.630,-8.34,30.539999,6.66
02.670,-7.9199996,29.939999,6.66
02.688,-7.2,30.119999,6.72
02.727,-7.14,30.119999,6.6
02.769,-7.9199996,29.88,6.7799997
02.789,-7.8599997,30.119999,7.14
02.830,-7.9199996,30.3,7.02
02.869,-8.099999,29.939999,6.8399997
02.890,-7.74,29.88,6.54
02.930,-7.5,30.24,6.6
02.970,-6.96,30.119999,6.42
03.009,-7.3799996,29.699999,6.54
03.029,-7.9199996,29.699999,6.42
03.069,-7.98,29.939999,6.6
03.110,-8.04,30.24,7.3799996
03.129,-8.099999,29.88,7.2599998
03.169,-7.9199996,30.119999,7.2
03.209,-7.3199997,30.96,7.56
03.229,-7.5,30.72,7.3199997
03.269,-8.639999,30.06,7.3799996
03.309,-8.28,29.82,7.2
03.330,-7.9199996,30.66,7.3199997
03.370,-7.44,31.08,7.02
03.408,-8.16,30.48,7.08
03.429,-8.639999,30.24,7.14
03.469,-8.46,29.58,6.3599997
03.509,-7.5,30.179998,6.48
03.529,-7.98,30.48,6.42
03.569,-7.9199996,30.24,6.72
03.609,-7.3199997,29.64,7.2599998
03.629,-7.2,29.76,7.08
03.669,-7.14,30.06,6.8999996
03.708,-7.5,30.48,6.72
03.757,-7.56,30.359999,6.7799997
03.767,-7.9199996,30.06,6.18
03.810,-8.5199995,29.76,6.24
03.850,-8.58,29.939999,7.02
03.870,-8.22,30.24,7.5
03.907,-8.099999,30.84,6.8999996
03.951,-8.639999,31.32,7.02
03.972,-8.099999,30.84,6.66
04.008,-8.46,30.0,6.0
04.049,-8.5199995,29.46,6.24
04.069,-8.5199995,29.939999,6.54
04.111,-8.4,30.599998,6.66
04.149,-8.04,30.599998,6.48
04.169,-7.98,30.539999,6.6
04.210,-7.7999997,30.24,6.48
04.249,-8.28,30.119999,6.96
04.270,-8.5199995,29.939999,7.14
04.309,-8.28,29.82,6.8399997
04.348,-7.3799996,30.9,6.3599997
04.370,-7.08,30.9,6.24
04.408,-7.08,31.26,7.14
04.449,-8.04,30.96,7.74
04.470,-7.62,30.599998,7.68
04.510,-7.5,30.84,6.24
04.549,-7.44,30.24,6.3599997
04.590,-7.74,29.279999,7.08
04.608,-7.62,29.82,7.02
04.648,-7.68,30.179998,7.02
04.689,-7.56,30.119999,6.96
04.708,-7.2,29.76,6.54
04.750,-7.08,29.4,6.7799997
04.789,-7.02,29.58,6.54
04.809,-7.02,29.82,6.2999997
04.848,-7.3199997,30.66,6.48
04.889,-7.56,30.66,6.7799997
04.910,-8.04,30.3,7.02
04.948,-7.9199996,29.699999,7.2599998
04.989,-8.28,30.24,7.14
05.009,-8.16,30.42,6.8999996
05.050,-7.7999997,31.199999,7.02
05.089,-8.099999,30.72,6.3599997
05.112,-8.22,30.359999,6.2999997
05.148,-8.04,30.179998,6.42
05.190,-8.22,30.42,6.24
05.210,-7.9199996,30.179998,6.42
05.249,-7.5,30.599998,6.66
05.290,-8.22,30.42,6.12
05.309,-8.46,29.76,6.24
05.350,-8.16,29.82,6.2999997
05.389,-7.98,30.359999,5.8199997
05.430,-8.099999,30.359999,6.3599997
05.448,-7.7999997,30.66,6.3599997
05.488,-8.04,30.359999,6.8999996
05.529,-8.099999,30.119999,6.48
05.549,-8.16,30.779999,6.3599997
05.590,-7.5,30.779999,6.72
05.629,-7.2,30.119999,7.14
05.649,-7.62,29.64,7.3199997
05.687,-7.3799996,29.699999,7.14
05.728,-7.02,30.0,6.48
05.749,-6.96,29.82,6.0
05.788,-7.5,29.88,6.2999997
05.829,-8.46,29.82,6.7799997
05.848,-8.82,30.0,6.48
05.889,-8.5199995,30.06,6.6
05.929,-7.5,30.179998,6.96
05.949,-7.2599998,30.3,7.14
05.989,-7.56,30.599998,6.66
06.029,-8.5199995,30.84,6.0
06.049,-9.0,30.84,6.18
06.090,-8.88,30.779999,6.8399997
06.129,-7.74,30.96,6.7799997
06.149,-7.2599998,30.599998,6.66
06.189,-8.22,30.72,6.66
06.230,-8.34,30.96,6.66
06.269,-7.3799996,30.359999,6.8999996
06.288,-7.5,30.0,6.72
06.328,-7.44,29.82,6.42
06.351,-7.08,30.06,6.12
06.389,-7.14,30.599998,6.0
06.429,-7.3799996,30.599998,6.0
06.469,-8.34,30.359999,6.0
06.489,-8.34,30.3,6.0
06.529,-8.46,30.539999,6.12
06.569,-8.04,29.88,6.06
06.588,-8.34,29.699999,6.2999997
06.630,-8.5199995,30.48,5.94
06.668,-7.68,30.779999,6.06
06.689,-7.8599997,30.66,5.94
06.728,-8.04,30.42,6.42
06.768,-8.94,29.939999,6.42
06.788,-9.0,29.88,6.24
06.829,-7.98,30.599998,6.24
06.868,-7.62,31.08,6.24
06.888,-7.9199996,30.72,6.2999997
06.928,-8.099999,31.019999,6.8399997
06.969,-7.3799996,31.08,6.72
07.010,-7.08,30.72,6.0
07.029,-6.96,30.24,5.7599998
07.068,-7.08,30.06,6.2999997
07.108,-7.62,30.359999,6.8999996
07.131,-7.68,30.48,7.02
07.167,-7.68,30.539999,6.8999996
07.207,-7.5,30.539999,6.7799997
07.228,-7.5,30.24,7.14
07.269,-8.16,30.9,7.44
07.308,-8.04,30.539999,6.8999996
07.329,-7.7999997,30.06,7.3199997
07.367,-7.62,29.939999,6.48
07.408,-7.2599998,30.24,6.42
07.428,-7.3199997,30.599998,6.48
07.469,-7.2599998,30.3,6.54
07.508,-7.3199997,31.019999,6.48
07.527,-7.68,31.439999,6.2999997
07.568,-7.8599997,31.56,6.24
07.609,-8.04,30.48,6.6
07.630,-8.5199995,30.24,6.7799997
07.668,-8.22,29.519999,6.7799997
07.708,-7.62,30.42,7.3199997
07.729,-7.8599997,30.9,7.2599998
07.769,-7.7999997,30.84,7.02
07.808,-7.5,30.599998,7.44
07.829,-7.3799996,30.779999,7.5
07.869,-7.56,30.779999,6.7799997
07.910,-7.9199996,30.779999,5.58
07.949,-7.44,30.599998,5.8199997
07.970,-7.3799996,30.779999,6.12
08.011,-7.5,30.119999,6.66
08.049,-7.68,29.88,6.8999996
08.068,-7.7999997,29.58,6.96
08.108,-7.68,29.34,6.42
08.150,-7.98,30.359999,6.24
08.171,-8.22,30.599998,6.48
08.208,-7.62,30.48,7.2
08.248,-7.14,30.3,6.8999996
08.270,-7.2,30.42,6.7799997
08.309,-6.8399997,30.72,6.2999997
08.348,-7.56,30.119999,6.06
08.369,-7.68,30.119999,5.8799996
08.409,-8.099999,29.76,6.3599997
08.449,-7.62,29.46,6.24
08.469,-7.62,29.699999,6.0
08.509,-7.74,30.48,5.8199997
08.549,-8.099999,30.84,6.18
08.569,-7.74,30.779999,6.7799997
08.608,-7.9199996,30.9,7.3799996
08.648,-8.34,30.779999,7.2
08.689,-7.68,29.939999,6.66
08.707,-7.2,30.0,6.54
08.749,-7.8599997,30.359999,6.7799997
08.788,-8.04,30.72,6.6
08.808,-7.7999997,30.48,6.42
08.848,-8.16,30.539999,5.8799996
08.889,-8.5199995,30.599998,5.4
08.909,-8.28,30.3,6.2999997
08.948,-7.7999997,29.76,6.12
08.990,-7.98,30.119999,5.7599998
09.009,-7.98,29.699999,5.8799996
09.048,-8.099999,30.72,6.06
09.087,-8.28,30.9,6.6
09.107,-8.22,30.84,6.96
09.149,-7.74,30.9,6.66
09.188,-7.2,30.24,6.06
09.207,-6.8999996,30.42,6.6
09.249,-6.66,30.06,6.8999996
09.289,-6.66,29.88,7.14
09.308,-6.96,29.699999,7.3199997
09.347,-7.44,30.06,6.6
09.389,-7.14,30.3,6.48
09.408,-7.08,30.539999,6.18
09.449,-6.8399997,30.119999,6.48
09.490,-7.9199996,29.82,6.18
09.529,-8.46,30.119999,6.2999997
09.549,-8.639999,30.179998,6.42
09.589,-8.04,30.24,6.72
