ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity
1599584400.0,sleep,111,,,ALONE,,,home,5,1,3
1599584460.0,sleep,111,,,ALONE,,,home,5,1,3
1599584520.0,sleep,111,,,ALONE,,,home,5,1,3
1599584580.0,sleep,111,,,ALONE,,,home,5,1,3
1599584640.0,sleep,111,,,ALONE,,,home,5,1,3
1599584700.0,sleep,111,,,ALONE,,,home,5,1,3
1599584760.0,sleep,111,,,ALONE,,,home,5,1,3
1599584820.0,sleep,111,,,ALONE,,,home,5,1,3
1599584880.0,sleep,111,,,ALONE,,,home,5,1,3
1599584940.0,sleep,111,,,ALONE,,,home,5,1,3
1599585000.0,sleep,111,,,ALONE,,,home,5,1,3
1599585060.0,sleep,111,,,ALONE,,,home,5,1,3
1599585120.0,sleep,111,,,ALONE,,,home,5,1,3
1599585180.0,sleep,111,,,ALONE,,,home,5,1,3
1599585240.0,sleep,111,,,ALONE,,,home,5,1,3
1599585300.0,sleep,111,,,ALONE,,,home,5,1,3
1599585360.0,sleep,111,,,ALONE,,,home,5,1,3
1599585420.0,sleep,111,,,ALONE,,,home,5,1,3
1599585480.0,sleep,111,,,ALONE,,,home,5,1,3
1599585540.0,sleep,111,,,ALONE,,,home,5,1,3
1599585600.0,sleep,111,,,ALONE,,,home,5,1,3
1599585660.0,sleep,111,,,ALONE,,,home,5,1,3
1599585720.0,sleep,111,,,ALONE,,,home,5,1,3
1599585780.0,sleep,111,,,ALONE,,,home,5,1,3
1599585840.0,sleep,111,,,ALONE,,,home,5,1,3
1599585900.0,sleep,111,,,ALONE,,,home,5,1,3
1599585960.0,sleep,111,,,ALONE,,,home,5,1,3
1599586020.0,sleep,111,,,ALONE,,,home,5,1,3
1599586080.0,sleep,111,,,ALONE,,,home,5,1,3
1599586140.0,sleep,111,,,ALONE,,,home,5,1,3
1599586200.0,sleep,111,,,ALONE,,,home,5,1,3
1599586260.0,sleep,111,,,ALONE,,,home,5,1,3
1599586320.0,sleep,111,,,ALONE,,,home,5,1,3
1599586380.0,sleep,111,,,ALONE,,,home,5,1,3
1599586440.0,sleep,111,,,ALONE,,,home,5,1,3
1599586500.0,sleep,111,,,ALONE,,,home,5,1,3
1599586560.0,sleep,111,,,ALONE,,,home,5,1,3
1599586620.0,sleep,111,,,ALONE,,,home,5,1,3
1599586680.0,sleep,111,,,ALONE,,,home,5,1,3
1599586740.0,sleep,111,,,ALONE,,,home,5,1,3
1599586800.0,sleep,111,,,ALONE,,,home,5,1,3
1599586860.0,sleep,111,,,ALONE,,,home,5,1,3
1599586920.0,sleep,111,,,ALONE,,,home,5,1,3
1599586980.0,sleep,111,,,ALONE,,,home,5,1,3
1599587040.0,sleep,111,,,ALONE,,,home,5,1,3
1599587100.0,sleep,111,,,ALONE,,,home,5,1,3
1599587160.0,sleep,111,,,ALONE,,,home,5,1,3
1599587220.0,sleep,111,,,ALONE,,,home,5,1,3
1599587280.0,sleep,111,,,ALONE,,,home,5,1,3
1599587340.0,sleep,111,,,ALONE,,,home,5,1,3
1599587400.0,sleep,111,,,ALONE,,,home,5,1,3
1599587460.0,sleep,111,,,ALONE,,,home,5,1,3
1599587520.0,sleep,111,,,ALONE,,,home,5,1,3
1599587580.0,sleep,111,,,ALONE,,,home,5,1,3
1599587640.0,sleep,111,,,ALONE,,,home,5,1,3
1599587700.0,sleep,111,,,ALONE,,,home,5,1,3
1599587760.0,sleep,111,,,ALONE,,,home,5,1,3
1599587820.0,sleep,111,,,ALONE,,,home,5,1,3
1599587880.0,sleep,111,,,ALONE,,,home,5,1,3
1599587940.0,sleep,111,,,ALONE,,,home,5,1,3
1599588000.0,sleep,111,,,ALONE,,,home,5,1,3
1599588060.0,sleep,111,,,ALONE,,,home,5,1,3
