timestamp,hr
00.000,170.9
01.000,170.63
02.000,170.38
03.000,170.12
04.000,169.85
05.000,169.53
06.000,169.13
07.000,168.78
08.000,168.38
09.000,167.9
10.000,167.42
11.000,166.92
12.000,166.38
13.000,165.88
14.000,165.33
15.000,164.6
16.000,163.83
17.000,163.07
18.000,162.23
19.000,161.33
20.000,160.42
21.000,159.42
22.000,158.42
23.000,157.4
24.000,156.38
25.000,155.3
26.000,154.25
27.000,153.18
28.000,152.15
29.000,151.08
30.000,150.15
31.000,149.23
32.000,148.23
33.000,147.25
34.000,146.3
35.000,145.37
36.000,144.5
37.000,143.62
38.000,142.75
39.000,141.87
40.000,141.1
41.000,140.3
42.000,139.43
43.000,138.73
44.000,137.97
45.000,137.23
46.000,136.58
47.000,135.9
48.000,135.5
49.000,135.08
50.000,134.68
51.000,134.32
52.000,133.92
53.000,133.5
54.000,133.12
55.000,132.68
56.000,132.28
57.000,131.9
58.000,131.48
59.000,131.07
