ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity
1599231660.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599233460.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599235080.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599235200.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599235200.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599235320.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599236880.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599236940.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599237000.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599237060.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599237120.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599237180.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599237240.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599237300.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599237360.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599237420.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599237480.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599237540.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599237600.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599237660.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599237720.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599237780.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599237840.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599237900.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599237960.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599238020.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599238080.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599238140.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599238200.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599238260.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599238320.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599238380.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599238440.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599238500.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599238560.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599238620.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599238680.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599238740.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599238800.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599238860.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599238920.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599238980.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599239040.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599239100.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599239160.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599239220.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599239280.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599239340.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599239400.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599239460.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599239520.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599239580.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599239640.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599239700.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599239760.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599239820.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599239880.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599239940.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599240000.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599240060.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599240120.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599240180.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599240240.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599240300.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599240360.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599240420.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599240480.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599240540.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599240600.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599240660.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599240720.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599240780.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599240840.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599240900.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599240960.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599241020.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599241080.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599241140.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599241200.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599241260.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599241320.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599241380.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599241440.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599241500.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599241560.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599241620.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599241680.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599241740.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599241800.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599241860.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599241920.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599241980.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599242040.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599242100.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599242160.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599242220.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599242280.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599242340.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599242400.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599242460.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599242520.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599242580.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599242640.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599242700.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599242760.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599242820.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599242880.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599242940.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599243000.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599243060.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599243120.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599243180.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599243240.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599243300.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599243360.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599243420.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599243480.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599243540.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599243600.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599243660.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599243720.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599243780.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599243840.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599243900.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599243960.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599244020.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599244080.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599244140.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599244200.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599244260.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599244320.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599244380.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599244440.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599244500.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599244560.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599244620.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599244680.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599244740.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599244800.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599244860.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599244920.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599244980.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599245040.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599245100.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599245160.0,recreation_media,721,,,ALONE,,,home,6,1,3
1599245220.0,recreation_media,721,,,ALONE,,,home,6,1,3
