timestamp,hr
00.000,84.28
01.000,84.3
02.000,84.38
03.000,84.47
04.000,84.58
05.000,84.72
06.000,84.83
07.000,84.93
08.000,85.02
09.000,85.07
10.000,85.05
11.000,85.02
12.000,85.0
13.000,84.98
14.000,84.97
15.000,84.97
16.000,85.0
17.000,85.05
18.000,85.12
19.000,85.15
20.000,85.18
21.000,85.2
22.000,85.2
23.000,85.18
24.000,85.15
25.000,85.1
26.000,85.03
27.000,84.97
28.000,84.9
29.000,84.85
30.000,84.8
31.000,84.77
32.000,84.77
33.000,84.78
34.000,84.82
35.000,84.85
36.000,84.87
37.000,84.87
38.000,84.87
39.000,84.85
40.000,84.8
41.000,84.73
42.000,84.67
43.000,84.62
44.000,84.57
45.000,84.53
46.000,84.48
47.000,84.43
48.000,84.38
49.000,84.35
50.000,84.33
51.000,84.32
52.000,84.32
53.000,84.32
54.000,84.32
55.000,84.33
56.000,84.35
57.000,84.37
58.000,84.37
59.000,84.37
