timestamp,hr
00.000,50.5
01.000,53.67
02.000,54.75
03.000,58.4
04.000,61.83
05.000,64.0
06.000,65.38
07.000,66.44
08.000,67.2
09.000,67.82
10.000,68.42
11.000,68.77
12.000,68.93
13.000,69.2
14.000,69.44
15.000,69.65
16.000,69.83
17.000,70.0
18.000,70.45
19.000,70.86
20.000,71.23
21.000,71.7
22.000,72.12
23.000,72.6
24.000,73.23
25.000,73.7
26.000,74.11
27.000,74.45
28.000,74.83
29.000,75.19
30.000,75.59
31.000,76.0
32.000,76.38
33.000,76.86
34.000,77.22
35.000,77.57
36.000,77.87
37.000,78.1
38.000,78.3
39.000,78.49
40.000,78.67
41.000,78.84
42.000,78.86
43.000,78.91
44.000,78.98
45.000,79.04
46.000,79.12
47.000,79.22
48.000,79.34
49.000,79.47
50.000,79.6
51.000,79.72
52.000,79.81
53.000,79.95
54.000,80.05
55.000,80.14
56.000,80.21
57.000,80.25
58.000,80.32
59.000,80.9
