timestamp,hr
00.000,76.12
01.000,76.37
02.000,76.75
03.000,77.07
04.000,77.28
05.000,77.53
06.000,77.78
07.000,78.02
08.000,78.32
09.000,78.75
10.000,79.2
11.000,79.67
12.000,79.85
13.000,80.07
14.000,80.23
15.000,80.4
16.000,80.55
17.000,80.57
18.000,80.62
19.000,80.72
20.000,80.8
21.000,80.9
22.000,81.03
23.000,81.18
24.000,81.35
25.000,81.57
26.000,81.77
27.000,81.92
28.000,82.02
29.000,82.1
30.000,82.15
31.000,82.3
32.000,82.55
33.000,82.77
34.000,82.97
35.000,83.25
36.000,83.28
37.000,83.32
38.000,83.32
39.000,83.33
40.000,83.35
41.000,83.4
42.000,83.48
43.000,83.57
44.000,83.68
45.000,83.77
46.000,83.82
47.000,83.75
48.000,83.7
49.000,83.72
50.000,83.73
51.000,83.75
52.000,83.8
53.000,83.87
54.000,83.93
55.000,83.98
56.000,84.03
57.000,84.05
58.000,84.05
59.000,84.03
