timestamp,hr
00.000,64.23
01.000,64.28
02.000,64.33
03.000,64.4
04.000,64.45
05.000,64.5
06.000,64.53
07.000,64.55
08.000,64.57
09.000,64.57
10.000,64.55
11.000,64.52
12.000,64.47
13.000,64.4
14.000,64.33
15.000,64.23
16.000,64.12
17.000,64.0
18.000,63.87
19.000,63.73
20.000,63.6
21.000,63.45
22.000,63.3
23.000,63.17
24.000,63.05
25.000,62.95
26.000,62.8
27.000,62.67
28.000,62.58
29.000,62.67
30.000,62.75
31.000,62.83
32.000,62.9
33.000,62.95
34.000,62.98
35.000,63.0
36.000,63.02
37.000,63.03
38.000,63.07
39.000,63.12
40.000,63.2
41.000,63.32
42.000,63.47
43.000,63.63
44.000,63.8
45.000,64.05
46.000,64.3
47.000,64.52
48.000,64.68
49.000,64.82
50.000,64.9
51.000,64.98
52.000,65.03
53.000,65.08
54.000,65.1
55.000,65.12
56.000,65.15
57.000,65.18
58.000,65.22
59.000,65.25
