timestamp,eda
00.000,5.77849
00.250,5.781052
00.500,5.814353
00.750,5.847653
01.000,5.857899
01.250,5.873269
01.500,5.880954
01.750,5.8912
02.000,5.886077
02.250,5.889919
02.500,5.906569
02.750,5.937308
03.000,5.953543
03.250,5.953543
03.500,5.950981
03.750,5.974035
04.000,6.049602
04.250,6.120046
04.500,6.145661
04.750,6.132854
05.000,6.109799
05.250,6.091868
05.500,6.107238
05.750,6.118765
06.000,6.114923
06.250,6.112361
06.500,6.107238
06.750,6.096992
07.000,6.082902
07.250,6.077779
07.500,6.091868
07.750,6.146942
08.000,6.219947
08.250,6.299356
08.500,6.341622
08.750,6.341622
09.000,6.326253
09.250,6.30448
09.500,6.263494
09.750,6.268617
10.000,6.255809
10.250,6.24044
10.500,6.253248
10.750,6.32113
11.000,6.408224
11.250,6.458175
11.500,6.470444
11.750,6.451232
12.000,6.419212
12.250,6.382069
12.500,6.342364
12.750,6.314187
13.000,6.31931
13.250,6.344926
13.500,6.388473
13.750,6.373104
14.000,6.364138
14.250,6.347487
14.500,6.321872
14.750,6.215566
15.000,6.09133
15.250,6.12463
15.500,6.18867
15.750,6.242463
16.000,6.266798
16.250,6.206601
16.500,6.165615
16.750,6.180985
17.000,6.15665
17.250,6.097733
17.500,6.036255
17.750,6.015763
18.000,6.033694
18.250,6.09261
18.500,6.165615
18.750,6.214285
19.000,6.233497
19.250,6.229655
19.500,6.196354
19.750,6.170739
20.000,6.174581
20.250,6.216847
20.500,6.300098
20.750,6.350049
21.000,6.35133
21.250,6.33596
21.500,6.324433
21.750,6.296256
22.000,6.26936
22.250,6.241182
22.500,6.261674
22.750,6.342364
23.000,6.434581
23.250,6.487094
23.500,6.492217
23.750,6.460197
24.000,6.41665
24.250,6.396158
24.500,6.378227
24.750,6.356453
25.000,6.360296
25.250,6.402562
25.500,6.476848
25.750,6.540887
26.000,6.560099
26.250,6.553695
26.500,6.543449
26.750,6.519114
27.000,6.51271
27.250,6.537045
27.500,6.570345
27.750,6.601084
28.000,6.620296
28.250,6.622858
28.500,6.613892
28.750,6.588276
29.000,6.557538
29.250,6.515271
29.500,6.478128
29.750,6.470444
30.000,6.499902
30.250,6.581872
30.500,6.654878
30.750,6.69202
31.000,6.727883
31.250,6.740691
31.500,6.731725
31.750,6.709951
32.000,6.677932
32.250,6.647193
32.500,6.662562
32.750,6.745814
33.000,6.844435
33.250,6.907193
33.500,6.898228
33.750,6.890543
34.000,6.872612
34.250,6.872612
34.500,6.879016
34.750,6.881577
35.000,6.93409
35.250,7.003906
35.500,7.053857
35.750,7.078192
36.000,7.082035
36.250,7.091
36.500,7.084596
36.750,7.089719
37.000,7.089719
37.250,7.092281
37.500,7.091
37.750,7.079473
38.000,7.089719
38.250,7.153759
38.500,7.243414
38.750,7.286961
39.000,7.292084
39.250,7.271592
39.500,7.245976
39.750,7.234448
40.000,7.25238
40.250,7.274153
40.500,7.304892
40.750,7.322823
41.000,7.324104
41.250,7.321542
41.500,7.318981
41.750,7.3177
42.000,7.315138
42.250,7.289523
42.500,7.262626
42.750,7.240853
43.000,7.271592
43.250,7.336912
43.500,7.39839
43.750,7.435533
44.000,7.466986
44.250,7.510533
44.500,7.542552
44.750,7.557922
45.000,7.559203
45.250,7.541272
45.500,7.524621
45.750,7.513094
46.000,7.507971
46.250,7.552799
46.500,7.607873
46.750,7.643735
47.000,7.647577
47.250,7.639893
47.500,7.684721
47.750,7.677036
48.000,7.630927
48.250,7.6527
48.500,7.755164
48.750,7.825607
49.000,7.916543
49.250,7.954967
49.500,7.962513
49.750,7.94074
50.000,7.920248
50.250,7.899755
50.500,7.858769
50.750,7.863893
51.000,7.934336
51.250,8.015026
51.500,8.0701
51.750,8.099558
52.000,8.100839
52.250,8.091873
52.500,8.081627
52.750,8.061134
53.000,8.040642
53.250,8.030396
53.500,8.034238
53.750,8.100839
54.000,8.18281
54.250,8.23276
54.500,8.271184
54.750,8.286553
55.000,8.29808
55.250,8.291677
55.500,8.273746
55.750,8.249411
56.000,8.226357
56.250,8.214829
56.500,8.228918
56.750,8.290396
57.000,8.355717
57.250,8.386456
57.500,8.391579
57.750,8.376209
58.000,8.363401
58.250,8.339067
58.500,8.317292
58.750,8.327538
59.000,8.365963
59.250,8.396702
59.500,8.400544
59.750,8.397983
