timestamp,eda
00.000,0.529303
00.250,0.529303
00.500,0.524179
00.750,0.526741
01.000,0.522899
01.250,0.516495
01.500,0.515214
01.750,0.513933
02.000,0.50881
02.250,0.507529
02.500,0.503687
02.750,0.503687
03.000,0.503687
03.250,0.494721
03.500,0.497283
03.750,0.49344
04.000,0.49344
04.250,0.489598
04.500,0.487036
04.750,0.485756
05.000,0.487036
05.250,0.483194
05.500,0.484475
05.750,0.480633
06.000,0.479352
06.250,0.479352
06.500,0.479352
06.750,0.479352
07.000,0.475509
07.250,0.53948
07.500,0.545884
07.750,0.544603
08.000,0.540761
08.250,0.542041
08.500,0.536918
08.750,0.536918
09.000,0.534357
09.250,0.533076
09.500,0.533076
09.750,0.530514
10.000,0.529234
10.250,0.525391
10.500,0.526672
10.750,0.521549
11.000,0.521549
11.250,0.520268
11.500,0.518987
11.750,0.518987
12.000,0.517706
12.250,0.518987
12.500,0.515145
12.750,0.517706
13.000,0.512583
13.250,0.508741
13.500,0.510022
13.750,0.50746
14.000,0.506179
14.250,0.503618
14.500,0.504898
14.750,0.502337
15.000,0.499775
15.250,0.498495
15.500,0.498495
15.750,0.498495
16.000,0.498495
16.250,0.497214
16.500,0.495933
16.750,0.497214
17.000,0.494652
17.250,0.494652
17.500,0.494652
17.750,0.495933
18.000,0.494652
18.250,0.492091
18.500,0.488248
18.750,0.489529
19.000,0.485687
19.250,0.486967
19.500,0.481844
19.750,0.480563
20.000,0.480563
20.250,0.478002
20.500,0.479283
20.750,0.479283
21.000,0.478002
21.250,0.47544
21.500,0.47544
21.750,0.47544
22.000,0.47544
22.250,0.472879
22.500,0.469036
22.750,0.470317
23.000,0.467756
23.250,0.467756
23.500,0.465194
23.750,0.463913
24.000,0.463913
24.250,0.461352
24.500,0.462632
24.750,0.463913
25.000,0.461352
25.250,0.45879
25.500,0.461352
25.750,0.45879
26.000,0.460071
26.250,0.457509
26.500,0.456228
26.750,0.453667
27.000,0.451105
27.250,0.451105
27.500,0.449824
27.750,0.447263
28.000,0.447263
28.250,0.445982
28.500,0.44214
28.750,0.444701
29.000,0.438297
29.250,0.438297
29.500,0.435736
29.750,0.434455
30.000,0.433174
30.250,0.433174
30.500,0.431893
30.750,0.431893
31.000,0.429332
31.250,0.429332
31.500,0.424209
31.750,0.424209
32.000,0.422928
32.250,0.421647
32.500,0.419085
32.750,0.417805
33.000,0.416524
33.250,0.416524
33.500,0.415243
33.750,0.413962
34.000,0.413962
34.250,0.416524
34.500,0.417805
34.750,0.416524
35.000,0.412682
35.250,0.415243
35.500,0.412682
35.750,0.412682
36.000,0.415243
36.250,0.411401
36.500,0.411401
36.750,0.415243
37.000,0.412682
37.250,0.412682
37.500,0.411401
37.750,0.407558
38.000,0.411401
38.250,0.407558
38.500,0.407558
38.750,0.408839
39.000,0.407558
39.250,0.407558
39.500,0.407558
39.750,0.407558
40.000,0.406278
40.250,0.406278
40.500,0.406278
40.750,0.403716
41.000,0.402435
41.250,0.403716
41.500,0.404997
41.750,0.402435
42.000,0.402435
42.250,0.401154
42.500,0.402435
42.750,0.401154
43.000,0.399874
43.250,0.399874
43.500,0.397312
43.750,0.396031
44.000,0.396031
44.250,0.396031
44.500,0.396031
44.750,0.39347
45.000,0.390908
45.250,0.392189
45.500,0.389627
45.750,0.387066
46.000,0.388346
46.250,0.390908
46.500,0.387066
46.750,0.389627
47.000,0.388346
47.250,0.390908
47.500,0.387066
47.750,0.388346
48.000,0.388346
48.250,0.385785
48.500,0.384504
48.750,0.383223
49.000,0.383223
49.250,0.381943
49.500,0.380662
49.750,0.384504
50.000,0.381943
50.250,0.380662
50.500,0.380662
50.750,0.3781
51.000,0.3781
51.250,0.3781
51.500,0.374258
51.750,0.374258
52.000,0.371696
52.250,0.372977
52.500,0.371696
52.750,0.371696
53.000,0.372977
53.250,0.370415
53.500,0.367854
53.750,0.369135
54.000,0.366573
54.250,0.364011
54.500,0.366573
54.750,0.364011
55.000,0.365292
55.250,0.364011
55.500,0.36145
55.750,0.362731
56.000,0.360169
56.250,0.36145
56.500,0.358888
56.750,0.356327
57.000,0.355046
57.250,0.355046
57.500,0.355046
57.750,0.356327
58.000,0.353765
58.250,0.355046
58.500,0.355046
58.750,0.353765
59.000,0.357607
59.250,0.355046
59.500,0.353765
59.750,0.353765
