ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity
1599510360.0,sleep,111,,,ALONE,,,home,5,2,3
1599511980.0,sleep,111,,,ALONE,,,home,5,2,3
1599514020.0,sleep,111,,,ALONE,,,home,5,2,3
1599515520.0,sleep,111,,,ALONE,,,home,5,2,3
1599517020.0,sleep,111,,,ALONE,,,home,5,2,3
1599519180.0,sleep,111,,,ALONE,,,home,5,2,3
1599521520.0,sleep,111,,,ALONE,,,home,5,2,3
1599523200.0,sleep,111,,,ALONE,,,home,5,2,3
1599524280.0,sleep,111,,,ALONE,,,home,5,2,3
1599525840.0,sleep,111,,,ALONE,,,home,5,2,3
1599525900.0,sleep,111,,,ALONE,,,home,5,2,3
1599525960.0,sleep,111,,,ALONE,,,home,5,2,3
1599526020.0,sleep,111,,,ALONE,,,home,5,2,3
1599526080.0,sleep,111,,,ALONE,,,home,5,2,3
1599526140.0,sleep,111,,,ALONE,,,home,5,2,3
1599526200.0,sleep,111,,,ALONE,,,home,5,2,3
1599526260.0,sleep,111,,,ALONE,,,home,5,2,3
1599527100.0,sleep,111,,,ALONE,,,home,5,2,3
1599527640.0,sleep,111,,,ALONE,,,home,5,2,3
1599527700.0,sleep,111,,,ALONE,,,home,5,2,3
1599527760.0,sleep,111,,,ALONE,,,home,5,2,3
1599527820.0,sleep,111,,,ALONE,,,home,5,2,3
1599527880.0,sleep,111,,,ALONE,,,home,5,2,3
1599527940.0,sleep,111,,,ALONE,,,home,5,2,3
1599528000.0,sleep,111,,,ALONE,,,home,5,2,3
1599528060.0,sleep,111,,,ALONE,,,home,5,2,3
1599528660.0,sleep,111,,,ALONE,,,home,5,2,3
1599529560.0,sleep,111,,,ALONE,,,home,5,2,3
1599531540.0,sleep,111,,,ALONE,,,home,5,2,3
1599533520.0,sleep,111,,,ALONE,,,home,5,2,3
1599535320.0,sleep,111,,,ALONE,,,home,5,2,3
1599537000.0,sleep,111,,,ALONE,,,home,5,2,3
1599538740.0,sleep,111,,,ALONE,,,home,5,2,3
1599540240.0,personal_care,132,,,ALONE,,,home,6,1,3
1599540300.0,personal_care,132,,,ALONE,,,home,6,1,3
1599540360.0,personal_care,132,,,ALONE,,,home,6,1,3
1599540420.0,personal_care,132,,,ALONE,,,home,6,1,3
1599540480.0,personal_care,132,,,ALONE,,,home,6,1,3
1599540540.0,personal_care,132,,,ALONE,,,home,6,1,3
1599540600.0,recreation_etc,793,,,ALONE,,,home,5,1,3
1599540660.0,recreation_etc,793,,,ALONE,,,home,5,1,3
1599540720.0,recreation_etc,793,,,ALONE,,,home,5,1,3
1599540780.0,recreation_etc,793,,,ALONE,,,home,5,1,3
1599540840.0,recreation_etc,793,,,ALONE,,,home,5,1,3
1599540900.0,recreation_etc,793,,,ALONE,,,home,5,1,3
1599540960.0,recreation_etc,793,,,ALONE,,,home,5,1,3
1599541020.0,recreation_etc,793,,,ALONE,,,home,5,1,3
1599541080.0,recreation_etc,793,,,ALONE,,,home,5,1,3
1599541140.0,recreation_etc,793,,,ALONE,,,home,5,1,3
1599541200.0,work,211,,,ALONE,,,home,5,3,3
1599541260.0,work,211,,,ALONE,,,home,5,3,3
1599541320.0,work,211,,,ALONE,,,home,5,3,3
1599541380.0,work,211,,,ALONE,,,home,5,3,3
1599541440.0,work,211,,,ALONE,,,home,5,3,3
1599541500.0,work,211,,,ALONE,,,home,5,3,3
1599541560.0,work,211,,,ALONE,,,home,5,3,3
1599541620.0,work,211,,,ALONE,,,home,5,3,3
1599541680.0,work,211,,,ALONE,,,home,5,3,3
1599541740.0,work,211,,,ALONE,,,home,5,3,3
1599541800.0,work,211,,,ALONE,,,home,5,3,3
1599541860.0,work,211,,,ALONE,,,home,5,3,3
1599541920.0,work,211,,,ALONE,,,home,5,3,3
1599541980.0,work,211,,,ALONE,,,home,5,3,3
1599542040.0,work,211,,,ALONE,,,home,5,3,3
1599542100.0,work,211,,,ALONE,,,home,5,3,3
1599542160.0,work,211,,,ALONE,,,home,5,3,3
1599542220.0,work,211,,,ALONE,,,home,5,3,3
1599542280.0,work,211,,,ALONE,,,home,5,3,3
1599542340.0,work,211,,,ALONE,,,home,5,3,3
1599542400.0,work,211,,,ALONE,,,home,5,3,3
1599542460.0,work,211,,,ALONE,,,home,5,3,3
1599542520.0,work,211,,,ALONE,,,home,5,3,3
1599542580.0,work,211,,,ALONE,,,home,5,3,3
1599542640.0,work,211,,,ALONE,,,home,5,3,3
1599542700.0,work,211,,,ALONE,,,home,5,3,3
1599542760.0,work,211,,,ALONE,,,home,5,3,3
1599542820.0,work,211,,,ALONE,,,home,5,3,3
1599542880.0,work,211,,,ALONE,,,home,5,3,3
1599542940.0,work,211,,,ALONE,,,home,5,3,3
1599543000.0,work,211,,,ALONE,,,home,5,3,3
1599543060.0,work,211,,,ALONE,,,home,5,3,3
1599543120.0,work,211,,,ALONE,,,home,5,3,3
1599543180.0,work,211,,,ALONE,,,home,5,3,3
1599543240.0,work,211,,,ALONE,,,home,5,3,3
1599543300.0,work,211,,,ALONE,,,home,5,3,3
1599543360.0,work,211,,,ALONE,,,home,5,3,3
1599543420.0,work,211,,,ALONE,,,home,5,3,3
1599543480.0,work,211,,,ALONE,,,home,5,3,3
1599543540.0,work,211,,,ALONE,,,home,5,3,3
1599543600.0,work,211,,,ALONE,,,home,5,3,3
1599543660.0,work,211,,,ALONE,,,home,5,3,3
1599543720.0,work,211,,,ALONE,,,home,5,3,3
1599543780.0,work,211,,,ALONE,,,home,5,3,3
1599543960.0,work,211,,,ALONE,,,home,5,3,3
1599545640.0,work,211,,,ALONE,,,home,5,3,3
1599545700.0,work,211,,,ALONE,,,home,5,3,3
1599545760.0,work,211,,,ALONE,,,home,5,3,3
1599545820.0,work,211,,,ALONE,,,home,5,3,3
1599545880.0,work,211,,,ALONE,,,home,5,3,3
1599545940.0,work,211,,,ALONE,,,home,5,3,3
1599546000.0,work,211,,,ALONE,,,home,5,3,3
1599546060.0,work,211,,,ALONE,,,home,5,3,3
1599546120.0,work,211,,,ALONE,,,home,5,3,3
1599546180.0,work,211,,,ALONE,,,home,5,3,3
1599546240.0,work,211,,,ALONE,,,home,5,3,3
1599546300.0,work,211,,,ALONE,,,home,5,3,3
1599546360.0,work,211,,,ALONE,,,home,5,3,3
1599546420.0,work,211,,,ALONE,,,home,5,3,3
1599546480.0,work,211,,,ALONE,,,home,5,3,3
1599546540.0,work,211,,,ALONE,,,home,5,3,3
1599546600.0,work,211,,,ALONE,,,home,5,3,3
1599546660.0,work,211,,,ALONE,,,home,5,3,3
1599546720.0,work,211,,,ALONE,,,home,5,3,3
1599546780.0,work,211,,,ALONE,,,home,5,3,3
1599546840.0,work,211,,,ALONE,,,home,5,3,3
1599546900.0,work,211,,,ALONE,,,home,5,3,3
1599546960.0,work,211,,,ALONE,,,home,5,3,3
1599547020.0,work,211,,,ALONE,,,home,5,3,3
1599547080.0,work,211,,,ALONE,,,home,5,3,3
1599547140.0,work,211,,,ALONE,,,home,5,3,3
1599547200.0,work,211,,,ALONE,,,home,5,3,3
1599547260.0,work,211,,,ALONE,,,home,5,3,3
1599547320.0,work,211,,,ALONE,,,home,5,3,3
1599547380.0,work,211,,,ALONE,,,home,5,3,3
1599547440.0,work,211,,,ALONE,,,home,5,3,3
1599547500.0,work,211,,,ALONE,,,home,5,3,3
1599547560.0,work,211,,,ALONE,,,home,5,3,3
1599547620.0,work,211,,,ALONE,,,home,5,3,3
1599547680.0,work,211,,,ALONE,,,home,5,3,3
1599547740.0,work,211,,,ALONE,,,home,5,3,3
1599547800.0,work,211,,,ALONE,,,home,5,3,3
1599547860.0,work,211,,,ALONE,,,home,5,3,3
1599547920.0,work,211,,,ALONE,,,home,5,3,3
1599547980.0,work,211,,,ALONE,,,home,5,3,3
1599548040.0,work,211,,,ALONE,,,home,5,3,3
1599548100.0,work,211,,,ALONE,,,home,5,3,3
1599548160.0,work,211,,,ALONE,,,home,5,3,3
1599548220.0,work,211,,,ALONE,,,home,5,3,3
1599548280.0,work,211,,,ALONE,,,home,5,3,3
1599548340.0,work,211,,,ALONE,,,home,5,3,3
1599548400.0,work,211,,,ALONE,,,home,5,3,3
1599548460.0,work,211,,,ALONE,,,home,5,3,3
1599548520.0,work,211,,,ALONE,,,home,5,3,3
1599548580.0,work,211,,,ALONE,,,home,5,3,3
1599548640.0,work,211,,,ALONE,,,home,5,3,3
1599548700.0,work,211,,,ALONE,,,home,5,3,3
1599548760.0,work,211,,,ALONE,,,home,5,3,3
1599548820.0,work,211,,,ALONE,,,home,5,3,3
1599548880.0,work,211,,,ALONE,,,home,5,3,3
1599548940.0,work,211,,,ALONE,,,home,5,3,3
1599549000.0,work,211,,,ALONE,,,home,5,3,3
1599549060.0,work,211,,,ALONE,,,home,5,3,3
1599549120.0,work,211,,,ALONE,,,home,5,3,3
1599549180.0,work,211,,,ALONE,,,home,5,3,3
1599549240.0,work,211,,,ALONE,,,home,5,3,3
1599549300.0,work,211,,,ALONE,,,home,5,3,3
1599549360.0,work,211,,,ALONE,,,home,5,3,3
1599549420.0,work,211,,,ALONE,,,home,5,3,3
1599549480.0,work,211,,,ALONE,,,home,5,3,3
1599549540.0,work,211,,,ALONE,,,home,5,3,3
1599549600.0,work,211,,,ALONE,,,home,5,3,3
1599549660.0,work,211,,,ALONE,,,home,5,3,3
1599549720.0,work,211,,,ALONE,,,home,5,3,3
1599549780.0,work,211,,,ALONE,,,home,5,3,3
1599549840.0,work,211,,,ALONE,,,home,5,3,3
1599549900.0,work,211,,,ALONE,,,home,5,3,3
1599549960.0,work,211,,,ALONE,,,home,5,3,3
1599550020.0,work,211,,,ALONE,,,home,5,3,3
1599550080.0,work,211,,,ALONE,,,home,5,3,3
1599550140.0,work,211,,,ALONE,,,home,5,3,3
1599550200.0,work,211,,,ALONE,,,home,5,3,3
1599550260.0,work,211,,,ALONE,,,home,5,3,3
1599550320.0,work,211,,,ALONE,,,home,5,3,3
1599550380.0,work,211,,,ALONE,,,home,5,3,3
1599550440.0,work,211,,,ALONE,,,home,5,3,3
1599550500.0,work,211,,,ALONE,,,home,5,3,3
1599550560.0,work,211,,,ALONE,,,home,5,3,3
1599550620.0,work,211,,,ALONE,,,home,5,3,3
1599550680.0,work,211,,,ALONE,,,home,5,3,3
1599550740.0,work,211,,,ALONE,,,home,5,3,3
1599550800.0,work,211,,,ALONE,,,home,5,3,3
1599550920.0,work,211,,,ALONE,,,home,5,3,3
1599550920.0,work,211,,,ALONE,,,home,5,3,3
1599551040.0,work,211,,,ALONE,,,home,5,3,3
1599552840.0,work,211,,,ALONE,,,home,5,3,3
1599552900.0,work,211,,,ALONE,,,home,5,3,3
1599552960.0,work,211,,,ALONE,,,home,5,3,3
1599553020.0,work,211,,,ALONE,,,home,5,3,3
1599553080.0,work,211,,,ALONE,,,home,5,3,3
1599553140.0,work,211,,,ALONE,,,home,5,3,3
1599553200.0,work,211,,,ALONE,,,home,5,3,3
1599553260.0,work,211,,,ALONE,,,home,5,3,3
1599553320.0,work,211,,,ALONE,,,home,5,3,3
1599553380.0,work,211,,,ALONE,,,home,5,3,3
1599553440.0,work,211,,,ALONE,,,home,5,3,3
1599553500.0,work,211,,,ALONE,,,home,5,3,3
1599553560.0,work,211,,,ALONE,,,home,5,3,3
1599553620.0,work,211,,,ALONE,,,home,5,3,3
1599553680.0,work,211,,,ALONE,,,home,5,3,3
1599553740.0,work,211,,,ALONE,,,home,5,3,3
1599553800.0,work,211,,,ALONE,,,home,5,3,3
1599553860.0,work,211,,,ALONE,,,home,5,3,3
1599553920.0,work,211,,,ALONE,,,home,5,3,3
1599553980.0,work,211,,,ALONE,,,home,5,3,3
1599554040.0,work,211,,,ALONE,,,home,5,3,3
1599554100.0,work,211,,,ALONE,,,home,5,3,3
1599554160.0,work,211,,,ALONE,,,home,5,3,3
1599554220.0,work,211,,,ALONE,,,home,5,3,3
1599554280.0,work,211,,,ALONE,,,home,5,3,3
1599554340.0,work,211,,,ALONE,,,home,5,3,3
1599554400.0,work,211,,,ALONE,,,home,5,3,3
1599554460.0,work,211,,,ALONE,,,home,5,3,3
1599554520.0,work,211,,,ALONE,,,home,5,3,3
1599554580.0,work,211,,,ALONE,,,home,5,3,3
1599554640.0,work,211,,,ALONE,,,home,5,3,3
1599554700.0,work,211,,,ALONE,,,home,5,3,3
1599554760.0,work,211,,,ALONE,,,home,5,3,3
1599554820.0,work,211,,,ALONE,,,home,5,3,3
1599554880.0,work,211,,,ALONE,,,home,5,3,3
1599554940.0,work,211,,,ALONE,,,home,5,3,3
1599555000.0,work,211,,,ALONE,,,home,5,3,3
1599555060.0,work,211,,,ALONE,,,home,5,3,3
1599555120.0,work,211,,,ALONE,,,home,5,3,3
1599555180.0,work,211,,,ALONE,,,home,5,3,3
1599555240.0,work,211,,,ALONE,,,home,5,3,3
1599555300.0,work,211,,,ALONE,,,home,5,3,3
1599555360.0,work,211,,,ALONE,,,home,5,3,3
1599555420.0,work,211,,,ALONE,,,home,5,3,3
1599555480.0,work,211,,,ALONE,,,home,5,3,3
1599555540.0,work,211,,,ALONE,,,home,5,3,3
1599555600.0,household,43,,,ALONE,,,home,5,2,3
1599555660.0,household,43,,,ALONE,,,home,5,2,3
1599555720.0,household,43,,,ALONE,,,home,5,2,3
1599555780.0,household,43,,,ALONE,,,home,5,2,3
1599555840.0,household,43,,,ALONE,,,home,5,2,3
